alpha;beta;Xa;Ya;Xb;Yb
155.0;100.0;0;1;0;1
155.0;100.0;1;0;0;1
155.0;100.0;1;0;0;1
155.0;100.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;1;0
155.0;105.0;0;1;1;0
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;1;0
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;1;0
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;1;0
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;1;0
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;0;1;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;105.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;1;0
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;1;0
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;1;0
155.0;110.0;0;1;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;1;0
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;0;1;0;1
155.0;110.0;0;1;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;110.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;1;0;1;0
155.0;115.0;0;1;1;0
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;1;0;0;1
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;0;1;1;0
155.0;115.0;0;1;1;0
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;1;0
155.0;115.0;0;1;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;0;1;1;0
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;115.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;1;0
155.0;120.0;1;0;1;0
155.0;120.0;0;1;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;0;1;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;0;1;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;0;1;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;0;1;0;1
155.0;120.0;0;1;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;0;1;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;0;1;1;0
155.0;120.0;0;1;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;0;1;0;1
155.0;120.0;0;1;0;1
155.0;120.0;0;1;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;1;0
155.0;120.0;1;0;0;1
155.0;120.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;1;0
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;0;1;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;1;0
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;0;1;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;1;0;0;1
155.0;125.0;0;1;1;0
155.0;125.0;0;1;1;0
155.0;125.0;1;0;0;1
155.0;125.0;0;1;0;1
155.0;125.0;0;1;1;0
155.0;125.0;0;1;0;1
155.0;125.0;0;1;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;1;0
155.0;130.0;1;0;1;0
155.0;130.0;0;1;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;0;1;1;0
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;0;1;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;0;1;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;0;1;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;0;1;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;0;1;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;1;0
155.0;130.0;0;1;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;0;1;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;0;1;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;130.0;1;0;0;1
155.0;130.0;1;0;1;0
155.0;130.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;0;1;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;0;1;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;0;1;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;1;0
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;0;1;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;0;1;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;1;0
155.0;135.0;0;1;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;0;1
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;0;1;0;1
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;1;0
155.0;135.0;0;1;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;1;0
155.0;135.0;0;1;0;1
155.0;135.0;1;0;1;0
155.0;135.0;0;1;1;0
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;0;1;1;0
155.0;135.0;1;0;1;0
155.0;135.0;1;0;0;1
155.0;135.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;0;1;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;0;1;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;0;1;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;0;1;1;0
155.0;140.0;0;1;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;0;1;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;0;1;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;0;1;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;0;1;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;140.0;1;0;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;0;1
155.0;140.0;0;1;1;0
155.0;140.0;1;0;0;1
155.0;140.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;0;1
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;0;1;0;1
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;0;1;1;0
155.0;145.0;0;1;0;1
155.0;145.0;0;1;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;145.0;1;0;1;0
155.0;145.0;1;0;1;0
155.0;145.0;0;1;0;1
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;1;0;0;1
155.0;145.0;1;0;1;0
155.0;145.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;1;0
155.0;150.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;0;1
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;0;1
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;0;1
155.0;150.0;1;0;0;1
155.0;150.0;0;1;1;0
155.0;150.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;0;1
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;1;0;1;0
155.0;150.0;0;1;1;0
155.0;150.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;0;1;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;0;1;0;1
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;1;0;0;1
155.0;155.0;1;0;0;1
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;0;1;1;0
155.0;155.0;0;1;1;0
155.0;155.0;1;0;1;0
155.0;155.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;0;1
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;1;0
155.0;160.0;1;0;0;1
155.0;160.0;0;1;1;0
