alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
103.3,142,1,0,0,1
28.8,165,0,1,0,1
174.4,39,0,1,0,1
47.0,89,0,1,1,0
179.8,131,0,1,1,0
128.8,158,1,0,1,0
167.9,95,0,1,1,0
128.0,61,1,0,0,1
153.6,67,0,1,0,1
162.1,23,0,1,0,1
96.8,50,1,0,1,0
3.8,32,0,1,1,0
157.6,47,0,1,1,0
30.7,24,0,1,0,1
90.1,179,1,0,0,1
67.3,74,1,0,1,0
49.7,144,1,0,1,0
109.5,59,1,0,0,1
56.0,132,1,0,0,1
123.8,44,0,1,1,0
88.9,140,1,0,1,0
49.1,54,0,1,1,0
24.4,58,1,0,1,0
73.0,80,1,0,1,0
135.6,21,1,0,0,1
133.7,5,0,1,0,1
119.6,70,0,1,1,0
89.6,119,1,0,1,0
128.3,64,1,0,1,0
12.1,76,0,1,1,0
12.6,48,0,1,1,0
71.7,64,1,0,0,1
106.9,50,0,1,0,1
52.0,109,1,0,1,0
129.9,97,1,0,0,1
66.1,96,1,0,1,0
60.7,18,1,0,0,1
137.4,102,0,1,1,0
162.4,101,0,1,1,0
0.4,106,0,1,1,0
21.5,140,0,1,0,1
98.3,61,1,0,1,0
130.8,127,1,0,1,0
139.8,76,0,1,1,0
153.1,127,0,1,1,0
148.0,115,0,1,1,0
3.0,115,0,1,1,0
30.3,13,0,1,0,1
106.6,116,1,0,0,1
164.6,137,0,1,1,0
137.0,53,1,0,1,0
24.6,54,0,1,1,0
110.8,27,1,0,1,0
63.9,179,1,0,0,1
57.1,179,1,0,0,1
80.6,29,0,1,0,1
142.7,1,0,1,0,1
29.5,83,1,0,1,0
137.2,163,0,1,0,1
62.2,48,1,0,1,0
140.3,5,0,1,0,1
12.0,172,0,1,0,1
56.1,113,1,0,1,0
9.9,61,1,0,1,0
69.2,151,1,0,0,1
36.1,27,0,1,1,0
88.6,59,1,0,0,1
67.9,86,1,0,1,0
17.4,134,0,1,0,1
81.9,7,1,0,0,1
76.5,38,1,0,1,0
111.5,126,1,0,0,1
155.2,7,0,1,0,1
76.5,76,1,0,1,0
95.9,99,1,0,1,0
136.1,3,1,0,0,1
98.2,0,1,0,0,1
0.2,32,0,1,0,1
76.7,49,1,0,0,1
48.2,93,0,1,1,0
49.8,147,1,0,1,0
39.2,135,1,0,0,1
78.0,36,1,0,1,0
94.5,175,1,0,0,1
151.8,177,0,1,0,1
17.9,44,1,0,0,1
94.7,33,1,0,0,1
3.5,171,0,1,0,1
126.3,20,0,1,0,1
16.1,25,0,1,0,1
6.6,102,0,1,1,0
156.7,106,1,0,1,0
33.0,132,1,0,1,0
102.3,43,1,0,1,0
17.1,147,0,1,0,1
112.1,127,1,0,0,1
102.2,142,1,0,0,1
69.4,138,1,0,1,0
70.3,85,1,0,1,0
18.6,129,0,1,0,1
96.0,141,1,0,0,1
113.7,35,1,0,0,1
171.3,107,0,1,1,0
97.1,176,1,0,0,1
17.6,155,0,1,0,1
25.1,165,0,1,0,1
111.0,8,1,0,0,1
149.8,98,0,1,1,0
51.5,31,0,1,0,1
168.1,46,0,1,1,0
142.4,21,0,1,0,1
25.4,167,0,1,0,1
138.0,51,1,0,1,0
20.6,96,1,0,1,0
62.7,75,1,0,1,0
38.5,18,1,0,0,1
0.1,172,0,1,0,1
118.4,175,0,1,0,1
60.0,124,1,0,1,0
110.0,150,1,0,0,1
71.1,104,1,0,1,0
47.1,148,1,0,0,1
93.6,17,1,0,0,1
108.6,80,0,1,1,0
178.9,23,0,1,1,0
154.3,67,0,1,1,0
172.0,113,0,1,0,1
107.1,98,0,1,1,0
149.7,144,0,1,1,0
158.6,95,0,1,1,0
148.8,60,0,1,0,1
164.8,146,0,1,0,1
111.5,162,1,0,0,1
60.1,53,0,1,1,0
27.2,160,1,0,0,1
139.4,176,1,0,0,1
171.2,148,0,1,0,1
127.8,67,0,1,1,0
102.8,70,1,0,1,0
65.0,52,0,1,0,1
178.1,36,0,1,0,1
46.1,94,1,0,1,0
37.0,15,0,1,0,1
27.8,159,0,1,0,1
6.0,38,0,1,0,1
101.1,171,1,0,0,1
133.7,87,0,1,1,0
1.8,16,0,1,0,1
21.0,63,0,1,1,0
51.0,177,0,1,0,1
79.1,42,1,0,1,0
140.7,64,0,1,1,0
156.5,107,0,1,1,0
142.1,98,0,1,1,0
48.6,82,1,0,1,0
51.2,18,1,0,0,1
44.7,49,1,0,1,0
176.2,145,0,1,0,1
158.3,166,0,1,0,1
31.1,174,1,0,0,1
71.1,103,1,0,1,0
124.1,142,1,0,0,1
19.7,54,1,0,1,0
116.7,47,1,0,0,1
149.5,19,0,1,0,1
151.9,24,0,1,0,1
159.7,155,0,1,0,1
20.4,59,0,1,1,0
103.2,85,1,0,1,0
86.6,116,1,0,1,0
98.8,86,1,0,1,0
34.9,90,0,1,1,0
113.9,44,0,1,1,0
163.2,173,0,1,0,1
17.2,64,1,0,1,0
6.0,105,0,1,1,0
17.4,114,0,1,1,0
100.2,116,1,0,1,0
90.8,118,1,0,1,0
144.5,103,0,1,1,0
178.1,119,0,1,1,0
8.6,77,0,1,1,0
166.5,55,0,1,1,0
91.4,105,1,0,1,0
82.1,164,1,0,0,1
174.7,131,0,1,0,1
66.8,87,1,0,1,0
145.1,25,0,1,0,1
169.6,44,0,1,1,0
59.6,148,1,0,0,1
69.9,127,1,0,0,1
169.1,103,0,1,1,0
68.5,68,1,0,1,0
126.0,47,1,0,0,1
93.8,69,1,0,1,0
38.1,135,1,0,1,0
59.6,172,1,0,0,1
115.1,147,1,0,0,1
21.0,152,1,0,1,0
87.3,91,1,0,1,0
99.0,168,1,0,0,1
45.9,24,1,0,0,1
71.1,96,1,0,1,0
98.7,179,1,0,0,1
73.6,142,1,0,0,1
16.4,49,0,1,0,1
47.4,46,1,0,1,0
71.9,146,1,0,0,1
89.7,134,1,0,0,1
94.7,9,1,0,0,1
17.9,169,0,1,0,1
95.8,77,1,0,1,0
135.3,141,0,1,0,1
80.9,130,1,0,0,1
8.5,156,0,1,0,1
34.7,54,0,1,1,0
121.8,70,0,1,0,1
81.1,45,1,0,1,0
69.7,63,1,0,0,1
126.5,20,1,0,0,1
20.7,134,0,1,1,0
65.5,41,1,0,1,0
64.9,108,1,0,1,0
160.3,93,0,1,1,0
106.3,37,1,0,0,1
61.4,135,1,0,0,1
142.4,0,0,1,0,1
137.9,60,0,1,1,0
119.3,53,1,0,1,0
121.7,129,1,0,0,1
16.0,60,0,1,1,0
64.7,98,1,0,1,0
23.1,4,0,1,0,1
42.2,108,1,0,1,0
166.2,116,0,1,1,0
71.2,132,1,0,0,1
31.4,3,0,1,0,1
70.3,66,1,0,1,0
162.7,87,0,1,1,0
133.3,177,1,0,0,1
45.3,162,1,0,0,1
139.6,106,1,0,1,0
125.2,130,0,1,1,0
100.0,10,1,0,0,1
152.3,164,0,1,0,1
109.8,173,1,0,0,1
18.2,130,0,1,1,0
46.6,104,0,1,1,0
57.3,81,1,0,1,0
59.7,176,1,0,0,1
46.9,110,1,0,1,0
51.9,21,1,0,0,1
2.7,61,1,0,1,0
30.5,62,1,0,1,0
82.6,28,1,0,0,1
9.6,104,0,1,1,0
23.6,165,0,1,0,1
178.1,108,0,1,1,0
68.9,161,1,0,0,1
155.3,18,0,1,0,1
107.9,39,1,0,1,0
122.4,62,1,0,1,0
63.3,59,1,0,1,0
163.9,75,0,1,1,0
22.0,14,0,1,0,1
21.8,43,0,1,1,0
9.0,105,0,1,1,0
39.3,81,0,1,1,0
14.6,68,0,1,1,0
18.5,109,0,1,1,0
21.1,152,0,1,0,1
28.2,99,0,1,1,0
100.2,173,1,0,0,1
85.8,111,1,0,1,0
167.1,97,0,1,1,0
72.5,91,1,0,1,0
94.4,18,1,0,0,1
130.0,10,0,1,0,1
132.2,72,0,1,1,0
109.4,67,1,0,0,1
167.9,168,0,1,0,1
138.1,146,1,0,0,1
169.8,105,0,1,1,0
13.2,67,0,1,1,0
58.1,36,1,0,1,0
167.4,141,0,1,0,1
167.2,143,0,1,0,1
112.6,106,1,0,1,0
31.5,47,1,0,0,1
114.2,141,1,0,1,0
61.7,23,1,0,0,1
53.2,76,0,1,1,0
19.6,52,0,1,1,0
46.5,46,1,0,1,0
93.3,78,1,0,1,0
55.8,57,1,0,0,1
92.9,40,1,0,1,0
161.6,144,0,1,1,0
161.2,5,0,1,0,1
160.9,163,0,1,0,1
106.3,99,1,0,1,0
57.1,118,1,0,1,0
60.6,134,1,0,0,1
33.1,46,1,0,1,0
41.2,148,1,0,0,1
146.1,85,1,0,1,0
128.1,151,1,0,0,1
12.0,93,1,0,1,0
151.1,71,0,1,0,1
176.7,104,0,1,1,0
47.9,71,1,0,0,1
80.4,45,1,0,1,0
48.2,110,0,1,1,0
26.1,172,0,1,0,1
137.5,110,0,1,0,1
59.2,143,1,0,0,1
166.9,58,0,1,1,0
13.2,68,0,1,1,0
158.8,162,0,1,0,1
7.5,95,0,1,1,0
39.6,173,1,0,0,1
171.9,125,0,1,1,0
5.9,52,0,1,1,0
104.7,68,1,0,1,0
55.1,85,1,0,1,0
12.5,39,0,1,0,1
159.4,108,0,1,0,1
167.2,3,0,1,0,1
141.3,28,0,1,1,0
84.1,15,1,0,0,1
47.2,7,0,1,0,1
0.6,178,0,1,0,1
95.3,166,1,0,0,1
172.4,91,0,1,1,0
38.1,142,1,0,1,0
84.6,87,1,0,1,0
71.8,38,1,0,1,0
65.4,43,1,0,1,0
13.0,112,0,1,1,0
45.5,166,0,1,0,1
48.9,5,0,1,0,1
96.2,27,1,0,1,0
158.1,7,0,1,0,1
37.2,2,0,1,0,1
107.2,105,1,0,1,0
111.7,129,1,0,0,1
164.6,141,0,1,0,1
52.1,27,1,0,0,1
135.8,142,0,1,0,1
24.8,72,1,0,1,0
134.3,5,1,0,0,1
55.8,133,1,0,1,0
70.6,142,1,0,1,0
100.4,14,1,0,0,1
148.0,17,1,0,0,1
148.8,106,0,1,1,0
74.2,6,1,0,0,1
163.0,171,1,0,0,1
84.6,155,1,0,0,1
42.0,91,1,0,1,0
1.1,165,0,1,0,1
1.5,20,0,1,0,1
176.6,167,0,1,0,1
175.6,108,0,1,1,0
40.8,49,1,0,1,0
167.5,116,0,1,1,0
145.8,146,0,1,1,0
40.8,73,0,1,1,0
86.9,0,1,0,0,1
167.8,28,0,1,1,0
159.0,135,0,1,0,1
84.5,52,1,0,1,0
0.4,83,0,1,1,0
81.5,85,1,0,1,0
77.9,27,1,0,0,1
179.6,20,0,1,0,1
173.7,165,0,1,0,1
100.5,135,1,0,0,1
129.7,9,1,0,0,1
29.2,17,1,0,0,1
129.8,45,0,1,0,1
63.0,36,1,0,0,1
107.3,143,1,0,0,1
79.3,63,1,0,1,0
128.9,40,0,1,0,1
140.8,165,0,1,0,1
68.0,57,1,0,1,0
29.5,0,0,1,0,1
108.2,52,1,0,0,1
51.4,150,1,0,1,0
118.3,41,1,0,1,0
25.2,80,0,1,1,0
155.0,89,0,1,1,0
179.7,126,0,1,1,0
116.4,37,1,0,0,1
79.0,134,1,0,1,0
117.6,62,1,0,1,0
128.7,82,1,0,1,0
5.2,143,0,1,0,1
89.0,72,1,0,1,0
18.3,38,0,1,0,1
80.8,173,1,0,0,1
101.9,0,1,0,0,1
70.9,88,1,0,1,0
54.0,29,1,0,1,0
0.5,146,0,1,0,1
46.7,111,0,1,1,0
47.9,3,1,0,0,1
115.8,116,0,1,0,1
84.4,62,1,0,1,0
123.9,131,0,1,1,0
67.6,144,1,0,0,1
170.9,163,0,1,0,1
23.6,105,0,1,1,0
35.5,13,0,1,0,1
117.1,48,1,0,1,0
99.2,110,1,0,1,0
36.2,168,1,0,0,1
110.3,153,0,1,0,1
16.2,118,0,1,0,1
31.8,9,0,1,0,1
105.4,33,1,0,0,1
156.4,144,0,1,1,0
100.0,108,1,0,1,0
155.6,75,1,0,1,0
25.3,83,0,1,1,0
21.3,37,1,0,0,1
123.5,110,1,0,1,0
112.2,56,1,0,1,0
43.7,158,0,1,0,1
155.6,139,0,1,1,0
155.6,157,0,1,0,1
53.3,78,1,0,1,0
36.8,17,0,1,1,0
16.4,168,0,1,0,1
119.3,113,0,1,1,0
93.5,85,1,0,1,0
96.0,97,1,0,1,0
86.1,136,1,0,1,0
165.0,66,0,1,1,0
72.5,66,1,0,1,0
176.1,115,0,1,1,0
30.5,52,0,1,1,0
18.5,163,0,1,0,1
179.6,57,0,1,0,1
9.2,77,0,1,1,0
12.8,29,0,1,0,1
49.5,80,1,0,1,0
56.3,31,0,1,1,0
74.6,165,1,0,0,1
20.0,179,0,1,0,1
53.2,110,1,0,1,0
120.7,107,1,0,1,0
89.3,83,1,0,1,0
96.8,161,1,0,0,1
135.6,125,0,1,1,0
11.0,115,0,1,0,1
84.3,162,1,0,0,1
34.5,163,1,0,0,1
62.2,65,0,1,1,0
77.1,87,1,0,1,0
155.6,133,0,1,0,1
157.5,83,1,0,1,0
34.2,157,1,0,0,1
14.8,163,0,1,0,1
92.9,105,1,0,1,0
58.7,122,1,0,0,1
155.7,47,0,1,1,0
104.3,164,1,0,0,1
179.0,48,0,1,0,1
169.6,86,0,1,1,0
124.3,153,1,0,0,1
32.5,75,0,1,1,0
124.5,141,1,0,0,1
14.1,117,0,1,1,0
118.9,45,0,1,0,1
141.8,162,0,1,0,1
39.2,169,0,1,0,1
174.8,33,0,1,0,1
160.3,130,0,1,1,0
81.7,124,1,0,0,1
36.3,156,1,0,0,1
66.3,111,1,0,1,0
7.0,8,0,1,0,1
142.7,63,1,0,1,0
37.5,140,1,0,0,1
20.5,167,0,1,0,1
57.9,111,1,0,1,0
1.8,46,0,1,0,1
4.8,31,0,1,0,1
145.3,64,0,1,1,0
13.8,93,0,1,1,0
177.5,117,0,1,1,0
9.4,146,0,1,1,0
66.8,80,0,1,1,0
110.7,53,1,0,1,0
41.2,37,1,0,0,1
179.1,114,0,1,1,0
11.8,146,1,0,0,1
81.7,148,1,0,0,1
69.2,161,1,0,0,1
107.8,68,1,0,1,0
21.1,102,1,0,1,0
167.0,52,0,1,0,1
52.9,174,0,1,0,1
59.6,10,1,0,0,1
122.0,152,1,0,0,1
82.6,133,1,0,1,0
177.8,166,0,1,0,1
135.2,72,1,0,1,0
41.9,136,0,1,1,0
170.2,16,0,1,0,1
86.4,126,1,0,0,1
78.4,49,1,0,1,0
89.8,102,1,0,1,0
135.1,21,0,1,1,0
167.4,136,0,1,1,0
65.8,165,1,0,0,1
55.4,94,1,0,1,0
137.4,55,1,0,0,1
116.4,26,1,0,1,0
137.6,32,1,0,0,1
62.9,172,1,0,0,1
14.3,41,0,1,1,0
37.4,151,1,0,0,1
50.1,173,1,0,0,1
21.6,102,1,0,1,0
84.0,26,1,0,0,1
80.4,137,1,0,1,0
45.3,177,0,1,0,1
31.3,93,0,1,1,0
115.6,113,1,0,1,0
111.1,167,1,0,0,1
82.6,163,1,0,0,1
31.3,132,1,0,1,0
86.8,12,1,0,0,1
35.8,166,0,1,0,1
104.7,134,1,0,0,1
103.0,71,1,0,1,0
65.1,80,1,0,1,0
103.4,30,1,0,0,1
64.8,116,1,0,1,0
162.7,173,0,1,0,1
170.9,56,0,1,0,1
13.5,85,0,1,1,0
130.1,22,0,1,0,1
121.0,88,1,0,1,0
147.7,127,0,1,0,1
172.5,62,0,1,1,0
9.5,92,0,1,1,0
56.6,54,1,0,0,1
173.5,68,0,1,0,1
164.2,47,0,1,1,0
56.8,156,1,0,1,0
32.2,105,1,0,0,1
49.7,149,1,0,1,0
104.7,154,1,0,0,1
103.3,26,1,0,0,1
139.0,10,1,0,0,1
153.9,134,0,1,1,0
97.1,107,1,0,0,1
17.5,115,1,0,1,0
49.9,124,1,0,0,1
30.5,86,0,1,1,0
4.7,75,0,1,1,0
18.8,60,0,1,0,1
51.5,114,0,1,1,0
42.4,135,0,1,0,1
108.5,74,1,0,1,0
124.7,140,0,1,0,1
178.8,98,0,1,1,0
130.7,67,1,0,1,0
22.0,142,0,1,0,1
53.0,94,0,1,1,0
115.6,124,1,0,1,0
129.0,139,1,0,0,1
82.9,29,1,0,0,1
28.1,12,0,1,0,1
25.2,4,1,0,0,1
44.2,82,0,1,1,0
177.0,69,0,1,1,0
7.1,60,0,1,1,0
106.5,170,1,0,0,1
83.5,0,1,0,0,1
64.4,70,1,0,1,0
19.2,62,0,1,0,1
110.2,140,1,0,0,1
60.6,109,1,0,1,0
146.4,13,1,0,0,1
165.8,83,0,1,1,0
56.2,140,1,0,1,0
130.5,47,1,0,1,0
116.2,36,1,0,0,1
172.3,170,0,1,0,1
75.6,4,1,0,0,1
19.3,164,0,1,0,1
150.8,137,0,1,0,1
72.5,6,1,0,0,1
42.9,156,1,0,0,1
146.5,168,0,1,0,1
72.6,174,1,0,0,1
160.2,113,0,1,1,0
29.0,137,1,0,1,0
142.3,45,0,1,1,0
58.0,63,1,0,1,0
70.6,78,1,0,1,0
141.8,43,1,0,0,1
9.7,138,1,0,0,1
36.0,95,0,1,1,0
77.3,81,1,0,1,0
158.5,127,0,1,0,1
92.5,77,1,0,1,0
111.0,53,1,0,0,1
175.0,53,0,1,0,1
111.5,99,1,0,1,0
36.4,97,1,0,1,0
13.9,41,0,1,1,0
154.8,44,0,1,0,1
14.8,117,0,1,1,0
94.2,142,1,0,0,1
44.0,88,0,1,1,0
126.2,175,1,0,0,1
172.3,100,0,1,1,0
141.2,148,1,0,0,1
4.5,144,0,1,1,0
17.3,102,1,0,1,0
37.7,60,0,1,1,0
44.7,38,1,0,0,1
104.3,74,1,0,1,0
23.5,89,1,0,1,0
36.0,85,0,1,1,0
65.1,121,1,0,1,0
122.4,109,1,0,1,0
15.3,123,0,1,1,0
159.9,16,0,1,0,1
41.4,127,1,0,1,0
133.6,46,0,1,1,0
117.4,13,0,1,0,1
48.0,11,1,0,0,1
102.7,151,1,0,1,0
11.5,31,0,1,0,1
151.8,59,0,1,0,1
123.8,111,0,1,1,0
96.3,114,1,0,1,0
165.1,20,0,1,0,1
54.4,97,1,0,1,0
81.3,26,1,0,1,0
101.0,40,1,0,0,1
123.4,40,0,1,0,1
51.1,21,1,0,1,0
79.3,144,1,0,0,1
177.6,137,0,1,1,0
171.9,23,0,1,0,1
147.9,17,0,1,0,1
26.1,64,1,0,1,0
95.3,116,1,0,1,0
9.4,63,0,1,1,0
70.2,35,1,0,0,1
72.5,66,1,0,1,0
68.5,165,1,0,0,1
104.6,51,0,1,1,0
145.6,176,0,1,0,1
40.2,107,0,1,1,0
66.0,59,1,0,1,0
27.3,131,0,1,1,0
22.7,173,0,1,0,1
35.0,120,1,0,1,0
56.9,117,0,1,1,0
98.7,4,1,0,0,1
136.2,56,1,0,1,0
104.1,167,1,0,0,1
165.9,46,0,1,1,0
140.2,22,0,1,0,1
168.4,76,0,1,1,0
135.6,59,0,1,1,0
130.2,169,0,1,0,1
1.3,79,0,1,1,0
70.3,97,1,0,1,0
126.7,177,1,0,0,1
45.8,55,1,0,1,0
19.3,36,1,0,0,1
127.3,117,1,0,0,1
3.9,163,0,1,0,1
74.5,171,1,0,0,1
138.0,3,0,1,0,1
150.9,74,0,1,1,0
4.1,118,1,0,1,0
130.6,125,0,1,0,1
107.2,51,1,0,1,0
17.5,163,0,1,0,1
107.9,65,1,0,1,0
44.0,94,0,1,1,0
24.2,15,1,0,0,1
59.6,75,0,1,1,0
73.2,128,1,0,0,1
57.7,33,1,0,0,1
54.7,7,0,1,0,1
168.3,131,0,1,1,0
115.0,85,1,0,1,0
62.9,168,1,0,0,1
169.2,126,0,1,1,0
4.9,42,0,1,1,0
45.7,78,0,1,1,0
15.5,66,0,1,0,1
15.9,11,0,1,0,1
3.8,173,0,1,0,1
162.1,140,0,1,0,1
116.7,165,1,0,0,1
22.2,6,0,1,0,1
66.6,24,1,0,0,1
64.9,108,1,0,1,0
71.9,95,1,0,1,0
86.1,27,1,0,0,1
19.4,61,0,1,1,0
43.0,165,1,0,0,1
33.1,148,1,0,0,1
129.2,163,0,1,0,1
129.3,16,0,1,0,1
48.8,93,1,0,1,0
102.6,47,1,0,1,0
88.1,141,1,0,1,0
129.3,114,0,1,0,1
175.3,140,0,1,1,0
94.9,5,1,0,0,1
17.4,125,0,1,1,0
62.1,132,1,0,1,0
48.4,8,1,0,0,1
69.5,73,1,0,1,0
108.5,106,1,0,0,1
83.3,142,1,0,0,1
92.5,178,1,0,0,1
2.5,8,0,1,0,1
102.0,165,1,0,0,1
177.9,129,0,1,0,1
75.0,37,1,0,0,1
22.0,176,0,1,0,1
26.0,142,0,1,0,1
110.8,163,1,0,0,1
31.8,56,0,1,0,1
9.1,47,0,1,1,0
62.7,139,0,1,0,1
19.5,122,0,1,1,0
83.2,78,1,0,1,0
150.7,178,0,1,0,1
152.4,152,0,1,0,1
85.0,60,1,0,1,0
19.1,45,0,1,1,0
5.5,178,0,1,0,1
130.9,133,0,1,1,0
67.5,35,1,0,0,1
139.2,96,0,1,1,0
107.1,73,1,0,0,1
149.7,41,0,1,0,1
41.6,124,0,1,1,0
42.2,93,1,0,1,0
109.5,98,0,1,1,0
141.7,15,0,1,0,1
165.2,172,0,1,0,1
68.0,66,1,0,1,0
131.9,179,1,0,0,1
164.1,59,0,1,0,1
160.8,14,0,1,0,1
75.5,153,1,0,0,1
123.3,5,0,1,0,1
1.8,39,0,1,1,0
169.2,143,0,1,0,1
94.0,12,1,0,0,1
104.3,115,1,0,1,0
64.4,50,1,0,1,0
159.9,92,0,1,1,0
38.2,95,1,0,1,0
87.3,142,1,0,0,1
142.7,8,0,1,1,0
173.0,174,0,1,0,1
101.8,156,1,0,0,1
93.6,60,1,0,1,0
179.2,30,0,1,0,1
155.7,69,0,1,1,0
174.7,123,0,1,0,1
69.4,73,1,0,0,1
29.5,179,0,1,0,1
158.9,149,0,1,0,1
4.3,30,0,1,0,1
145.5,12,1,0,0,1
109.1,9,1,0,0,1
96.5,66,1,0,1,0
104.1,72,1,0,1,0
154.1,88,0,1,1,0
99.1,143,1,0,1,0
51.1,46,1,0,0,1
140.4,179,0,1,0,1
99.1,169,1,0,0,1
14.0,43,0,1,1,0
131.5,97,0,1,1,0
24.4,109,0,1,0,1
166.2,142,0,1,0,1
149.2,70,0,1,1,0
76.0,75,1,0,1,0
38.1,130,0,1,0,1
19.5,47,0,1,0,1
0.3,22,0,1,0,1
78.6,23,1,0,1,0
65.3,107,1,0,1,0
20.9,42,0,1,1,0
85.3,115,1,0,1,0
149.3,7,0,1,0,1
24.3,41,0,1,1,0
121.9,138,1,0,0,1
41.5,104,1,0,1,0
46.0,112,1,0,1,0
175.7,23,0,1,0,1
36.0,142,0,1,0,1
2.1,81,0,1,1,0
48.6,160,1,0,0,1
46.7,89,0,1,1,0
144.8,176,0,1,0,1
138.4,97,1,0,1,0
75.2,92,1,0,1,0
59.3,41,1,0,0,1
151.7,168,0,1,0,1
86.8,32,1,0,1,0
37.9,134,0,1,0,1
139.8,100,0,1,0,1
74.2,153,1,0,0,1
127.1,46,1,0,1,0
64.0,62,1,0,1,0
65.1,28,1,0,0,1
87.1,162,1,0,0,1
115.6,147,1,0,0,1
16.2,97,0,1,1,0
101.2,44,1,0,1,0
113.9,124,1,0,0,1
114.7,86,1,0,1,0
124.0,130,0,1,1,0
113.7,64,1,0,1,0
140.6,120,1,0,0,1
174.0,93,0,1,1,0
149.8,78,0,1,1,0
141.0,98,1,0,1,0
139.4,169,0,1,1,0
161.9,77,0,1,1,0
32.0,157,0,1,0,1
127.0,162,0,1,0,1
35.8,84,1,0,1,0
31.9,159,1,0,0,1
161.8,159,0,1,0,1
92.2,149,1,0,0,1
63.1,110,1,0,1,0
40.3,83,0,1,1,0
20.9,132,0,1,1,0
33.2,86,0,1,1,0
1.2,41,0,1,1,0
158.6,151,0,1,0,1
15.8,124,0,1,0,1
149.4,149,0,1,0,1
72.3,19,1,0,0,1
134.1,51,0,1,1,0
111.3,118,1,0,1,0
145.1,101,0,1,1,0
104.3,73,1,0,1,0
13.8,40,0,1,0,1
168.8,109,0,1,0,1
77.1,29,1,0,0,1
157.4,177,0,1,0,1
24.8,161,0,1,0,1
50.0,140,1,0,0,1
105.0,29,0,1,0,1
72.0,41,1,0,1,0
29.7,113,0,1,1,0
158.1,93,0,1,1,0
2.0,25,0,1,0,1
47.3,36,0,1,0,1
64.6,125,1,0,1,0
44.2,40,1,0,1,0
70.2,163,1,0,0,1
104.9,44,1,0,1,0
84.9,176,1,0,0,1
89.2,15,1,0,0,1
12.1,160,0,1,0,1
167.9,83,0,1,1,0
135.1,177,0,1,0,1
11.0,67,1,0,1,0
46.2,73,1,0,1,0
152.2,151,0,1,0,1
131.4,98,0,1,1,0
177.4,94,0,1,1,0
12.7,62,0,1,0,1
109.4,133,1,0,1,0
26.1,170,0,1,0,1
14.5,13,0,1,0,1
95.1,30,1,0,0,1
137.6,62,1,0,1,0
157.3,135,0,1,1,0
134.1,121,1,0,0,1
68.2,60,1,0,1,0
108.2,43,1,0,1,0
145.4,136,1,0,1,0
65.7,25,1,0,0,1
5.8,154,0,1,0,1
155.0,109,0,1,1,0
159.4,69,0,1,1,0
152.7,8,0,1,0,1
156.3,62,0,1,1,0
99.9,25,1,0,1,0
64.6,120,1,0,1,0
177.4,3,0,1,0,1
97.0,175,1,0,0,1
122.6,136,1,0,1,0
18.1,82,0,1,1,0
29.0,142,0,1,0,1
9.8,118,0,1,1,0
140.4,100,0,1,1,0
49.0,90,1,0,1,0
161.1,103,0,1,1,0
153.4,58,0,1,1,0
7.8,19,0,1,1,0
54.2,123,1,0,1,0
151.2,160,0,1,0,1
106.2,21,0,1,0,1
152.1,51,0,1,0,1
154.7,30,0,1,0,1
139.7,106,1,0,1,0
148.5,29,0,1,0,1
100.0,124,1,0,0,1
67.7,6,1,0,0,1
23.9,65,0,1,0,1
151.3,53,0,1,1,0
121.1,135,1,0,1,0
86.9,26,1,0,0,1
59.7,171,1,0,0,1
81.0,72,1,0,1,0
97.9,94,1,0,1,0
22.9,99,1,0,1,0
150.9,147,0,1,0,1
125.1,174,0,1,0,1
49.2,28,1,0,0,1
68.4,128,1,0,1,0
101.7,176,1,0,0,1
150.7,82,0,1,1,0
74.5,40,1,0,0,1
66.8,23,1,0,1,0
27.6,67,0,1,1,0
129.1,25,1,0,0,1
37.1,156,0,1,0,1
21.9,20,0,1,0,1
18.6,176,0,1,0,1
151.0,112,0,1,1,0
118.8,43,1,0,1,0
166.9,115,0,1,1,0
89.4,45,1,0,1,0
25.0,78,0,1,1,0
20.1,37,0,1,1,0
75.4,106,1,0,1,0
133.3,131,0,1,1,0
52.8,158,1,0,1,0
82.3,125,1,0,1,0
69.7,116,1,0,1,0
167.8,77,0,1,1,0
68.8,84,1,0,1,0
85.2,47,1,0,0,1
32.1,138,1,0,0,1
62.5,43,1,0,0,1
158.0,14,0,1,0,1
4.7,86,0,1,1,0
90.3,119,1,0,0,1
51.6,136,1,0,1,0
97.0,83,1,0,1,0
62.6,106,0,1,0,1
163.4,164,0,1,0,1
113.4,89,0,1,1,0
61.4,64,1,0,0,1
28.9,144,0,1,0,1
55.1,138,0,1,0,1
55.3,113,1,0,0,1
56.4,88,0,1,1,0
71.3,67,1,0,1,0
33.6,98,1,0,1,0
5.7,50,0,1,1,0
6.4,114,0,1,0,1
51.0,65,0,1,1,0
48.5,17,0,1,1,0
80.7,14,1,0,0,1
64.1,172,1,0,0,1
116.0,144,1,0,0,1
110.9,81,1,0,1,0
22.6,145,0,1,0,1
34.4,145,0,1,0,1
49.2,29,1,0,0,1
99.7,60,1,0,1,0
19.4,174,0,1,0,1
50.1,88,1,0,1,0
49.0,112,0,1,1,0
1.1,78,0,1,1,0
47.6,10,1,0,1,0
78.9,123,1,0,0,1
66.1,172,1,0,0,1
42.8,35,0,1,0,1
