alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
44.0,135,1,0,0,1
42.0,18,1,0,1,0
141.9,54,0,1,1,0
163.2,27,0,1,1,0
1.3,178,1,0,1,0
105.0,115,0,1,0,1
12.1,146,1,0,1,0
94.9,118,0,1,0,1
56.3,2,1,0,1,0
26.6,103,1,0,0,1
135.4,130,1,0,0,1
65.8,71,1,0,0,1
168.1,65,1,0,1,0
98.2,141,0,1,0,1
52.2,52,1,0,1,0
174.6,15,0,1,1,0
119.1,111,0,1,0,1
57.4,135,1,0,0,1
122.9,105,0,1,0,1
4.1,111,1,0,0,1
11.2,95,1,0,1,0
173.8,90,0,1,0,1
44.9,62,1,0,1,0
147.4,50,1,0,0,1
169.5,100,0,1,1,0
65.2,38,1,0,1,0
71.8,76,1,0,0,1
118.7,18,0,1,1,0
123.4,111,0,1,0,1
84.3,91,1,0,0,1
173.7,86,1,0,0,1
118.5,174,0,1,1,0
99.2,174,0,1,1,0
166.7,159,1,0,0,1
53.0,6,1,0,1,0
71.6,179,0,1,1,0
102.8,34,0,1,1,0
17.7,40,1,0,1,0
137.3,177,0,1,1,0
96.7,175,0,1,1,0
90.0,42,0,1,1,0
174.8,24,1,0,1,0
13.7,97,1,0,0,1
36.8,11,1,0,1,0
172.8,36,1,0,1,0
25.1,177,1,0,1,0
81.8,9,0,1,1,0
61.4,70,0,1,0,1
112.8,23,0,1,1,0
126.4,178,0,1,0,1
21.3,171,1,0,1,0
149.3,166,1,0,0,1
2.7,93,1,0,0,1
3.0,133,1,0,0,1
6.9,120,0,1,0,1
93.3,32,0,1,1,0
101.2,6,0,1,1,0
12.6,149,1,0,1,0
179.8,33,1,0,1,0
20.1,121,1,0,0,1
85.9,82,0,1,0,1
29.1,157,1,0,1,0
15.2,106,1,0,0,1
93.4,30,0,1,1,0
36.4,87,1,0,0,1
64.7,170,1,0,0,1
57.2,129,0,1,0,1
59.6,128,1,0,0,1
46.9,171,1,0,0,1
167.7,69,1,0,1,0
42.6,52,1,0,1,0
90.3,158,0,1,0,1
81.6,0,0,1,1,0
170.4,34,1,0,1,0
3.2,45,1,0,1,0
64.2,6,1,0,1,0
40.9,2,1,0,1,0
163.0,40,1,0,1,0
116.5,22,0,1,1,0
134.5,129,0,1,0,1
95.7,71,0,1,0,1
80.7,64,0,1,0,1
109.2,154,0,1,0,1
159.2,144,1,0,0,1
74.8,39,0,1,1,0
23.2,9,1,0,1,0
158.2,166,1,0,1,0
52.4,51,0,1,1,0
74.7,5,1,0,0,1
20.6,121,1,0,0,1
25.9,29,1,0,1,0
37.0,154,1,0,0,1
135.7,158,1,0,0,1
2.7,140,1,0,0,1
146.2,83,0,1,0,1
130.6,131,0,1,0,1
108.4,76,0,1,0,1
118.5,50,0,1,1,0
51.2,97,1,0,0,1
98.2,8,0,1,1,0
25.7,38,1,0,1,0
116.2,16,0,1,1,0
26.5,179,1,0,1,0
42.5,94,1,0,0,1
39.0,32,1,0,1,0
44.5,99,1,0,0,1
55.0,149,1,0,0,1
178.8,6,1,0,1,0
63.4,36,1,0,1,0
81.7,38,0,1,1,0
108.9,21,0,1,1,0
141.1,83,0,1,0,1
94.6,25,0,1,1,0
94.9,58,0,1,1,0
6.1,78,1,0,0,1
125.7,51,0,1,1,0
166.4,75,0,1,0,1
57.3,13,0,1,1,0
2.5,150,1,0,0,1
25.3,19,1,0,1,0
47.6,82,1,0,0,1
137.7,14,0,1,1,0
21.0,76,1,0,0,1
4.9,104,1,0,0,1
131.4,140,0,1,0,1
148.6,124,0,1,0,1
94.3,36,0,1,1,0
178.0,117,1,0,0,1
144.7,76,1,0,0,1
122.7,50,0,1,1,0
95.8,75,0,1,0,1
84.3,93,0,1,0,1
34.4,6,1,0,1,0
37.3,4,1,0,0,1
77.7,149,1,0,1,0
160.2,100,1,0,0,1
41.0,14,1,0,1,0
39.0,65,1,0,0,1
155.6,0,0,1,1,0
28.1,27,1,0,1,0
173.9,48,1,0,0,1
90.0,37,0,1,1,0
94.6,170,0,1,1,0
54.8,106,0,1,0,1
83.5,61,1,0,0,1
36.3,68,1,0,1,0
42.1,119,1,0,0,1
8.3,9,1,0,1,0
86.6,24,1,0,1,0
82.5,83,0,1,1,0
133.8,9,0,1,1,0
2.1,16,1,0,1,0
28.1,145,1,0,1,0
149.5,43,0,1,1,0
154.7,116,0,1,0,1
161.6,1,1,0,1,0
136.9,29,0,1,1,0
90.9,4,0,1,1,0
77.2,158,1,0,1,0
31.4,64,1,0,0,1
71.7,37,0,1,1,0
25.6,38,1,0,1,0
171.1,4,1,0,1,0
70.9,29,1,0,1,0
80.9,162,1,0,1,0
76.0,116,1,0,0,1
10.3,12,1,0,1,0
143.3,32,0,1,1,0
7.5,0,1,0,1,0
17.8,58,1,0,1,0
76.8,175,0,1,1,0
66.2,55,1,0,1,0
151.4,138,0,1,0,1
116.4,120,0,1,0,1
120.9,56,0,1,0,1
101.1,20,0,1,1,0
74.5,72,1,0,0,1
152.2,117,0,1,0,1
79.5,7,1,0,0,1
132.5,91,1,0,0,1
175.4,95,1,0,1,0
15.2,38,1,0,1,0
0.1,11,1,0,1,0
124.0,2,0,1,1,0
166.2,25,1,0,1,0
87.7,115,0,1,0,1
57.0,13,1,0,1,0
173.2,53,1,0,1,0
39.7,119,1,0,0,1
94.7,176,0,1,0,1
50.9,9,1,0,1,0
24.3,151,1,0,0,1
69.5,120,0,1,0,1
91.0,173,0,1,1,0
60.4,117,0,1,0,1
132.5,111,0,1,0,1
103.9,117,0,1,0,1
17.3,101,1,0,0,1
107.7,175,0,1,0,1
90.2,115,0,1,0,1
0.4,69,0,1,1,0
76.0,171,0,1,1,0
28.1,173,1,0,1,0
95.7,51,0,1,1,0
124.7,82,0,1,1,0
129.2,79,0,1,1,0
150.3,40,0,1,1,0
117.7,84,0,1,0,1
82.2,132,0,1,0,1
11.6,166,1,0,0,1
105.3,28,0,1,1,0
57.1,43,1,0,1,0
94.4,56,1,0,0,1
140.4,53,0,1,1,0
148.4,152,0,1,1,0
61.0,116,0,1,0,1
135.2,9,1,0,0,1
46.5,13,1,0,1,0
6.5,130,1,0,0,1
95.4,177,0,1,0,1
84.9,128,0,1,0,1
57.7,179,0,1,1,0
63.1,134,1,0,0,1
49.3,55,0,1,1,0
100.7,30,0,1,1,0
33.4,163,1,0,1,0
121.4,118,0,1,0,1
83.5,104,1,0,0,1
42.3,172,1,0,1,0
5.4,165,1,0,1,0
100.8,101,0,1,0,1
25.1,106,1,0,0,1
122.8,60,0,1,0,1
160.0,42,0,1,1,0
162.2,35,0,1,1,0
116.8,83,0,1,0,1
58.3,54,1,0,1,0
0.1,4,1,0,1,0
15.7,79,1,0,0,1
79.2,83,0,1,0,1
164.4,3,0,1,1,0
81.3,91,1,0,0,1
15.7,164,1,0,1,0
20.6,13,1,0,1,0
103.8,32,0,1,1,0
125.7,86,0,1,0,1
158.7,22,0,1,1,0
98.7,100,0,1,0,1
116.3,144,0,1,0,1
96.4,77,0,1,0,1
32.1,38,1,0,1,0
111.0,153,0,1,1,0
112.4,100,0,1,0,1
160.2,100,1,0,0,1
86.9,130,0,1,0,1
138.1,28,0,1,1,0
96.5,109,0,1,0,1
144.3,34,0,1,1,0
86.1,174,1,0,1,0
176.3,172,1,0,1,0
109.9,167,0,1,1,0
83.3,177,0,1,1,0
3.2,8,1,0,1,0
33.5,18,1,0,1,0
90.3,86,0,1,0,1
142.4,2,0,1,1,0
25.1,95,1,0,0,1
126.0,56,0,1,1,0
43.8,92,1,0,0,1
105.0,171,0,1,1,0
61.1,174,0,1,1,0
98.5,102,0,1,0,1
1.8,114,0,1,0,1
91.8,17,0,1,1,0
139.9,66,0,1,0,1
72.6,91,1,0,0,1
31.3,101,1,0,0,1
131.2,59,0,1,0,1
159.9,7,1,0,1,0
86.3,95,0,1,0,1
97.1,147,0,1,0,1
83.6,175,0,1,1,0
93.1,37,0,1,1,0
18.4,160,1,0,1,0
62.2,50,0,1,1,0
53.5,131,1,0,0,1
125.8,165,1,0,1,0
141.1,128,0,1,0,1
178.0,179,0,1,0,1
72.7,23,0,1,1,0
35.2,8,1,0,1,0
74.5,132,1,0,0,1
71.3,1,0,1,1,0
67.3,65,1,0,1,0
169.2,145,1,0,1,0
111.9,137,0,1,0,1
13.7,54,1,0,1,0
57.7,148,1,0,0,1
97.6,55,0,1,1,0
0.6,42,1,0,1,0
6.8,49,1,0,1,0
179.1,144,1,0,0,1
89.5,14,0,1,1,0
97.8,74,0,1,1,0
113.9,2,0,1,1,0
134.7,146,0,1,1,0
27.8,69,1,0,0,1
161.8,141,1,0,0,1
4.3,140,1,0,0,1
4.8,80,1,0,0,1
44.0,7,0,1,1,0
135.3,49,1,0,0,1
51.9,160,1,0,0,1
158.8,96,1,0,0,1
169.7,117,0,1,0,1
130.2,134,0,1,0,1
34.2,131,1,0,0,1
20.7,163,1,0,1,0
61.5,150,1,0,0,1
21.2,74,1,0,0,1
131.7,83,0,1,0,1
38.0,140,1,0,0,1
152.7,45,1,0,1,0
136.2,83,0,1,0,1
155.9,126,1,0,0,1
152.3,112,0,1,0,1
78.4,153,0,1,1,0
75.7,145,0,1,1,0
141.2,21,0,1,1,0
132.0,90,0,1,1,0
27.4,146,1,0,0,1
79.5,127,0,1,0,1
39.6,73,1,0,0,1
130.8,56,0,1,1,0
130.9,135,1,0,0,1
75.4,2,0,1,1,0
179.1,105,0,1,0,1
170.2,89,1,0,1,0
157.1,161,1,0,0,1
130.9,131,1,0,0,1
3.7,93,1,0,0,1
174.9,42,0,1,1,0
77.4,151,0,1,1,0
147.5,126,1,0,0,1
76.2,20,1,0,1,0
159.0,81,0,1,0,1
124.1,178,0,1,1,0
24.4,133,1,0,1,0
89.5,168,0,1,1,0
149.5,59,0,1,1,0
46.3,51,1,0,1,0
118.8,149,0,1,0,1
20.4,170,1,0,1,0
123.7,151,0,1,0,1
168.9,129,1,0,0,1
123.9,59,0,1,0,1
74.1,53,0,1,1,0
49.7,1,1,0,1,0
26.6,27,1,0,1,0
116.5,5,0,1,1,0
20.6,141,1,0,1,0
77.9,163,1,0,1,0
145.1,165,0,1,0,1
76.0,83,0,1,0,1
134.0,139,0,1,0,1
10.9,102,1,0,0,1
46.4,132,1,0,0,1
70.5,101,1,0,0,1
152.2,72,0,1,0,1
63.1,58,0,1,1,0
161.4,8,0,1,0,1
133.2,174,0,1,1,0
171.0,43,1,0,1,0
74.3,175,0,1,0,1
105.6,8,0,1,1,0
71.8,74,0,1,1,0
35.2,62,1,0,1,0
137.5,71,0,1,1,0
75.9,79,0,1,1,0
119.5,68,0,1,0,1
123.6,162,0,1,1,0
70.7,7,1,0,1,0
111.8,102,0,1,0,1
99.4,79,0,1,0,1
160.2,93,1,0,0,1
153.6,74,0,1,0,1
0.5,50,0,1,1,0
63.1,170,0,1,1,0
116.7,19,0,1,1,0
65.0,89,1,0,0,1
113.7,108,0,1,0,1
129.0,117,0,1,0,1
92.4,150,0,1,0,1
166.7,112,1,0,0,1
95.8,0,0,1,1,0
119.2,145,0,1,1,0
64.1,84,0,1,0,1
5.9,82,1,0,0,1
53.9,150,1,0,0,1
53.3,63,1,0,0,1
78.3,9,1,0,1,0
48.2,90,1,0,0,1
8.0,161,1,0,0,1
179.5,142,1,0,0,1
164.0,2,0,1,1,0
37.1,62,1,0,0,1
54.1,67,1,0,0,1
169.4,42,0,1,1,0
96.5,165,0,1,0,1
161.1,156,0,1,1,0
74.8,96,1,0,0,1
134.8,169,0,1,0,1
37.1,149,0,1,0,1
174.1,137,1,0,0,1
82.1,141,0,1,0,1
30.9,147,1,0,0,1
163.1,135,1,0,0,1
164.2,99,1,0,0,1
128.4,135,0,1,0,1
30.4,77,1,0,0,1
3.4,8,1,0,1,0
148.5,100,1,0,0,1
139.1,105,0,1,0,1
132.7,91,0,1,0,1
9.9,13,1,0,1,0
86.8,162,0,1,0,1
94.7,131,0,1,0,1
179.5,85,1,0,0,1
91.3,80,0,1,0,1
152.0,55,0,1,1,0
152.6,30,0,1,1,0
88.4,36,0,1,1,0
50.7,19,1,0,1,0
61.0,167,0,1,0,1
71.1,123,0,1,0,1
142.3,154,1,0,1,0
44.4,42,1,0,1,0
81.6,126,0,1,0,1
13.1,50,1,0,1,0
95.3,61,0,1,1,0
28.7,84,1,0,1,0
119.1,28,0,1,1,0
2.9,106,1,0,0,1
162.8,92,1,0,0,1
160.0,53,0,1,1,0
159.8,102,1,0,0,1
68.8,13,0,1,1,0
129.8,119,0,1,0,1
139.9,140,0,1,1,0
99.4,166,0,1,1,0
50.3,126,1,0,0,1
108.9,42,0,1,1,0
35.5,47,1,0,1,0
69.8,131,0,1,1,0
113.2,25,0,1,1,0
142.4,78,0,1,1,0
63.6,65,1,0,1,0
55.3,40,1,0,1,0
28.7,25,1,0,1,0
116.1,139,0,1,0,1
78.9,40,0,1,1,0
120.0,82,0,1,1,0
48.9,70,1,0,0,1
41.3,137,1,0,0,1
120.3,54,0,1,1,0
18.0,17,1,0,1,0
76.9,73,1,0,0,1
167.7,151,0,1,0,1
164.9,89,1,0,0,1
49.7,111,1,0,0,1
133.6,165,0,1,1,0
47.4,166,1,0,0,1
24.0,33,1,0,1,0
151.7,7,0,1,1,0
26.2,137,1,0,0,1
145.0,19,1,0,1,0
61.5,74,0,1,1,0
61.2,37,0,1,1,0
61.2,14,0,1,1,0
172.5,116,1,0,0,1
138.3,90,0,1,0,1
174.5,58,1,0,1,0
113.7,123,0,1,0,1
39.9,33,1,0,0,1
109.2,137,0,1,0,1
28.8,173,1,0,1,0
116.3,138,0,1,1,0
137.2,45,0,1,1,0
142.3,126,0,1,0,1
1.7,49,1,0,1,0
94.0,103,0,1,0,1
130.6,150,0,1,0,1
133.7,82,0,1,1,0
8.0,54,1,0,1,0
166.8,4,1,0,1,0
177.7,47,0,1,1,0
166.3,61,0,1,1,0
48.3,93,1,0,0,1
128.1,117,0,1,0,1
179.4,61,1,0,1,0
133.8,71,0,1,1,0
174.8,16,1,0,1,0
23.7,155,1,0,0,1
68.8,68,0,1,0,1
117.3,0,0,1,0,1
91.7,170,0,1,1,0
86.7,107,1,0,0,1
121.9,166,0,1,0,1
119.2,73,0,1,0,1
157.5,3,1,0,1,0
109.6,84,0,1,0,1
32.1,88,1,0,0,1
164.4,149,1,0,1,0
164.8,33,0,1,1,0
162.9,8,1,0,1,0
111.0,26,0,1,1,0
148.3,82,0,1,1,0
33.3,138,1,0,1,0
42.1,41,1,0,1,0
175.4,16,1,0,1,0
106.8,115,0,1,0,1
43.4,156,1,0,1,0
146.6,40,0,1,1,0
55.7,129,1,0,0,1
164.8,58,0,1,1,0
142.2,8,0,1,1,0
167.7,143,0,1,0,1
137.9,106,0,1,0,1
67.3,70,1,0,0,1
143.6,134,0,1,0,1
130.8,56,1,0,0,1
24.2,89,1,0,0,1
95.2,0,1,0,1,0
155.3,44,0,1,1,0
1.2,133,1,0,0,1
91.2,91,0,1,0,1
93.1,126,0,1,0,1
2.0,174,1,0,0,1
172.8,133,1,0,0,1
47.3,179,0,1,1,0
113.3,127,0,1,0,1
72.5,54,0,1,1,0
101.8,48,0,1,1,0
136.5,132,0,1,0,1
172.3,100,1,0,0,1
123.9,113,0,1,0,1
172.1,145,1,0,0,1
11.5,118,1,0,0,1
14.5,5,1,0,1,0
146.7,67,0,1,0,1
136.8,41,0,1,1,0
27.9,119,1,0,0,1
155.7,41,1,0,1,0
35.7,72,1,0,0,1
2.2,123,1,0,0,1
141.4,128,0,1,0,1
53.8,170,1,0,0,1
88.4,2,0,1,1,0
10.9,68,1,0,1,0
52.3,129,1,0,0,1
6.0,4,1,0,1,0
68.2,15,0,1,1,0
55.1,100,0,1,0,1
139.6,18,1,0,1,0
0.4,123,1,0,0,1
148.7,81,0,1,1,0
161.2,94,1,0,0,1
47.4,110,1,0,0,1
135.8,169,0,1,0,1
150.7,155,0,1,1,0
146.7,33,0,1,1,0
114.6,83,0,1,0,1
118.1,70,0,1,1,0
116.6,102,0,1,0,1
121.7,28,0,1,1,0
17.3,49,1,0,1,0
105.0,167,0,1,1,0
170.1,153,0,1,1,0
82.5,157,0,1,1,0
129.2,147,0,1,1,0
56.2,23,1,0,1,0
128.1,54,0,1,1,0
43.6,28,1,0,1,0
158.2,38,1,0,1,0
149.9,178,0,1,1,0
7.0,120,1,0,0,1
28.4,49,1,0,0,1
118.3,174,0,1,1,0
39.8,148,1,0,0,1
153.9,99,1,0,0,1
107.3,110,0,1,0,1
43.6,116,1,0,0,1
11.4,174,1,0,0,1
100.9,104,0,1,0,1
5.4,28,1,0,1,0
154.1,172,1,0,1,0
146.5,69,0,1,0,1
134.3,25,0,1,1,0
91.6,39,0,1,1,0
45.9,7,1,0,1,0
164.0,163,1,0,1,0
104.0,46,0,1,1,0
161.1,139,1,0,1,0
148.3,118,1,0,0,1
3.5,72,1,0,0,1
166.3,152,1,0,0,1
169.8,20,1,0,1,0
117.4,78,0,1,0,1
174.7,112,1,0,0,1
10.7,88,1,0,0,1
90.4,80,0,1,0,1
18.2,178,1,0,1,0
150.8,42,0,1,1,0
135.6,158,0,1,1,0
9.7,155,1,0,1,0
85.2,150,1,0,0,1
76.1,68,0,1,0,1
82.6,140,0,1,0,1
26.4,43,1,0,1,0
119.5,33,0,1,0,1
174.7,135,0,1,0,1
160.9,46,0,1,1,0
118.5,108,0,1,0,1
76.1,128,0,1,0,1
159.3,47,1,0,0,1
55.8,21,1,0,1,0
17.3,43,1,0,1,0
11.0,132,1,0,0,1
171.7,67,1,0,1,0
133.6,37,0,1,1,0
91.2,15,0,1,1,0
84.1,39,0,1,1,0
116.8,87,0,1,0,1
27.2,140,1,0,0,1
117.4,54,0,1,1,0
85.7,174,1,0,1,0
155.9,150,0,1,0,1
107.8,174,0,1,1,0
27.7,104,1,0,0,1
128.6,130,0,1,1,0
31.8,119,1,0,0,1
151.2,89,0,1,0,1
142.4,57,0,1,1,0
162.4,96,0,1,0,1
66.7,148,1,0,0,1
155.7,107,1,0,0,1
36.1,156,1,0,1,0
76.4,13,0,1,1,0
2.0,114,1,0,0,1
124.5,9,0,1,1,0
30.0,68,1,0,0,1
160.8,22,1,0,1,0
97.7,15,0,1,1,0
128.4,167,0,1,1,0
57.5,160,1,0,1,0
3.1,16,1,0,1,0
38.4,44,1,0,1,0
119.3,111,0,1,0,1
153.9,9,0,1,1,0
144.2,95,1,0,0,1
100.3,52,0,1,1,0
161.6,55,1,0,1,0
75.3,35,0,1,1,0
169.6,91,1,0,1,0
30.4,12,1,0,1,0
129.2,158,0,1,0,1
36.4,34,1,0,1,0
69.5,155,1,0,0,1
101.1,158,1,0,0,1
132.9,76,0,1,1,0
111.1,89,0,1,0,1
142.0,120,0,1,0,1
149.0,13,0,1,1,0
129.0,43,1,0,0,1
131.3,167,0,1,1,0
88.3,54,0,1,1,0
158.8,53,0,1,1,0
128.4,57,0,1,1,0
133.1,171,0,1,0,1
88.8,90,0,1,0,1
132.6,12,0,1,1,0
152.0,53,1,0,1,0
19.3,104,1,0,0,1
166.4,87,0,1,0,1
49.8,76,0,1,0,1
128.1,69,1,0,1,0
5.3,179,1,0,1,0
124.2,110,0,1,0,1
10.9,48,1,0,1,0
164.7,0,1,0,1,0
164.7,30,1,0,1,0
24.0,110,1,0,0,1
111.7,78,0,1,0,1
97.9,79,0,1,0,1
108.2,177,0,1,0,1
112.9,119,0,1,0,1
171.2,84,1,0,0,1
54.8,76,1,0,0,1
26.0,44,1,0,1,0
63.3,32,1,0,1,0
70.5,32,0,1,1,0
108.0,93,0,1,0,1
171.6,37,1,0,1,0
122.3,123,0,1,0,1
10.5,37,1,0,1,0
150.4,39,0,1,1,0
57.5,24,1,0,1,0
154.5,78,1,0,0,1
175.6,120,1,0,0,1
17.2,135,1,0,0,1
82.2,79,0,1,1,0
65.9,172,1,0,0,1
81.3,73,0,1,0,1
71.7,11,0,1,1,0
46.6,164,1,0,1,0
43.4,0,1,0,1,0
65.6,84,1,0,0,1
122.1,82,0,1,0,1
11.9,146,1,0,0,1
56.5,14,0,1,1,0
86.7,119,0,1,0,1
173.7,92,0,1,0,1
162.5,158,1,0,0,1
13.3,0,1,0,1,0
79.9,152,0,1,0,1
64.3,75,0,1,0,1
111.9,45,0,1,1,0
146.6,12,1,0,1,0
10.6,154,1,0,0,1
90.3,135,0,1,0,1
108.1,176,0,1,1,0
104.3,138,0,1,0,1
8.3,164,1,0,1,0
149.1,107,0,1,0,1
75.9,141,0,1,0,1
155.9,130,0,1,0,1
31.3,107,1,0,0,1
90.8,172,0,1,1,0
116.2,16,0,1,1,0
98.9,76,0,1,1,0
77.1,146,0,1,0,1
121.4,121,0,1,0,1
84.7,15,0,1,1,0
16.9,177,1,0,1,0
122.6,106,0,1,0,1
153.1,157,1,0,0,1
70.7,87,0,1,0,1
32.1,116,1,0,0,1
126.4,42,0,1,1,0
33.6,81,1,0,0,1
79.3,47,0,1,1,0
171.4,129,0,1,0,1
93.5,81,0,1,0,1
110.4,44,0,1,0,1
176.1,63,1,0,0,1
171.3,137,1,0,0,1
161.3,167,1,0,0,1
95.1,150,0,1,1,0
20.8,148,1,0,0,1
14.5,82,1,0,0,1
88.2,54,1,0,1,0
70.3,47,1,0,1,0
53.6,116,1,0,0,1
154.0,105,0,1,0,1
18.2,81,1,0,0,1
150.9,102,1,0,0,1
112.7,170,0,1,1,0
160.2,160,0,1,1,0
157.3,159,1,0,0,1
128.6,30,0,1,1,0
50.8,10,1,0,1,0
136.5,140,0,1,0,1
148.7,133,0,1,0,1
130.1,150,0,1,0,1
119.6,138,0,1,0,1
168.0,1,1,0,1,0
2.5,170,1,0,1,0
73.2,99,0,1,0,1
127.8,73,0,1,1,0
126.6,147,0,1,1,0
15.5,64,1,0,1,0
155.2,35,0,1,0,1
9.2,126,1,0,0,1
138.7,172,0,1,0,1
21.3,140,1,0,1,0
34.9,35,1,0,1,0
42.4,145,1,0,0,1
7.0,168,1,0,1,0
36.7,169,1,0,1,0
163.8,147,0,1,0,1
162.2,102,1,0,0,1
21.9,59,1,0,1,0
18.7,7,1,0,1,0
112.0,11,0,1,0,1
161.4,92,1,0,0,1
77.0,76,1,0,1,0
176.7,147,1,0,0,1
161.0,8,1,0,1,0
63.6,131,1,0,1,0
103.5,55,0,1,1,0
146.2,104,1,0,1,0
110.4,41,0,1,1,0
108.1,162,0,1,0,1
38.9,24,1,0,1,0
112.1,63,0,1,1,0
54.9,155,1,0,1,0
117.2,136,0,1,0,1
100.4,6,0,1,1,0
58.0,103,1,0,0,1
167.2,89,0,1,1,0
109.0,123,0,1,0,1
76.6,40,1,0,1,0
176.8,132,1,0,0,1
53.3,99,0,1,0,1
24.2,128,1,0,0,1
150.3,120,0,1,0,1
127.9,147,0,1,1,0
30.3,167,1,0,1,0
77.1,141,1,0,0,1
125.6,125,0,1,0,1
156.5,40,0,1,1,0
145.3,2,0,1,1,0
118.4,81,0,1,0,1
61.4,109,1,0,0,1
117.2,52,0,1,1,0
156.9,11,0,1,1,0
36.6,99,1,0,0,1
33.1,79,1,0,1,0
13.3,140,1,0,0,1
36.5,146,1,0,0,1
153.9,146,0,1,0,1
28.6,132,1,0,0,1
79.9,67,1,0,1,0
9.0,81,1,0,0,1
147.2,140,0,1,0,1
138.6,26,0,1,1,0
112.4,121,0,1,0,1
167.7,163,1,0,0,1
64.7,153,1,0,0,1
173.7,34,0,1,1,0
112.5,105,0,1,0,1
124.5,172,0,1,0,1
121.9,80,0,1,0,1
82.5,160,0,1,0,1
154.9,85,1,0,0,1
157.6,122,1,0,0,1
159.7,20,1,0,1,0
178.6,68,0,1,0,1
100.1,131,0,1,0,1
91.4,106,0,1,0,1
117.3,35,0,1,1,0
137.3,22,0,1,1,0
123.4,79,0,1,0,1
47.8,175,1,0,1,0
6.2,101,1,0,0,1
168.3,139,1,0,0,1
4.6,1,1,0,1,0
21.8,14,1,0,1,0
123.2,81,0,1,1,0
127.2,175,0,1,1,0
66.6,102,0,1,0,1
96.9,99,0,1,0,1
86.5,10,1,0,1,0
8.4,58,1,0,0,1
142.0,176,0,1,1,0
28.5,34,1,0,1,0
80.6,83,0,1,0,1
174.2,119,1,0,0,1
97.1,26,0,1,1,0
132.1,114,0,1,0,1
97.5,152,0,1,0,1
154.4,10,0,1,1,0
28.6,136,1,0,0,1
48.3,69,1,0,1,0
152.5,92,0,1,0,1
50.4,101,0,1,0,1
174.8,98,1,0,0,1
58.2,54,1,0,1,0
44.0,21,1,0,1,0
98.9,0,0,1,1,0
108.7,159,0,1,1,0
94.9,15,0,1,1,0
141.1,118,0,1,0,1
95.5,168,1,0,1,0
50.3,158,1,0,0,1
133.6,6,0,1,1,0
22.6,72,1,0,1,0
35.8,64,1,0,1,0
131.9,16,0,1,1,0
46.2,108,0,1,0,1
53.3,26,1,0,1,0
176.3,101,1,0,0,1
88.2,107,0,1,0,1
75.9,36,1,0,1,0
59.1,166,1,0,0,1
64.4,51,1,0,1,0
22.3,148,1,0,0,1
19.6,14,1,0,1,0
76.3,145,1,0,0,1
158.0,88,1,0,0,1
59.2,40,1,0,1,0
81.4,45,1,0,1,0
44.8,24,1,0,1,0
99.8,120,0,1,0,1
82.8,60,0,1,1,0
53.5,164,1,0,0,1
98.8,124,0,1,0,1
35.0,0,1,0,1,0
45.9,49,1,0,1,0
48.3,53,0,1,1,0
104.9,1,0,1,1,0
171.2,140,0,1,0,1
48.9,92,1,0,0,1
26.8,163,1,0,1,0
15.8,54,1,0,0,1
147.2,158,0,1,1,0
48.8,62,1,0,1,0
1.3,22,1,0,1,0
71.1,6,0,1,1,0
107.6,31,0,1,1,0
28.5,149,1,0,1,0
31.9,145,1,0,0,1
46.6,37,1,0,1,0
93.5,61,0,1,0,1
113.5,132,0,1,0,1
166.1,112,1,0,0,1
99.5,178,0,1,0,1
66.6,154,1,0,1,0
83.7,17,0,1,1,0
19.5,158,1,0,1,0
168.1,53,1,0,0,1
95.6,94,0,1,0,1
28.1,90,1,0,0,1
115.4,54,0,1,1,0
139.9,19,0,1,1,0
45.5,35,1,0,1,0
157.4,144,1,0,0,1
52.3,7,1,0,1,0
175.5,135,1,0,0,1
93.7,4,0,1,1,0
72.1,4,0,1,1,0
168.2,112,1,0,0,1
103.8,153,0,1,0,1
96.0,119,0,1,0,1
13.8,174,1,0,1,0
18.4,89,1,0,0,1
99.6,6,1,0,1,0
126.0,115,0,1,0,1
83.3,145,0,1,0,1
44.7,31,1,0,1,0
129.8,17,0,1,1,0
42.1,106,1,0,0,1
99.9,161,0,1,1,0
8.0,131,1,0,0,1
179.0,107,0,1,0,1
134.5,84,0,1,0,1
69.3,118,1,0,0,1
106.5,24,0,1,1,0
47.2,153,1,0,1,0
28.7,130,1,0,0,1
64.9,128,0,1,1,0
125.2,67,0,1,0,1
87.9,143,0,1,0,1
19.3,77,1,0,0,1
98.8,68,0,1,1,0
158.0,30,1,0,1,0
60.0,45,1,0,1,0
41.5,37,1,0,1,0
177.4,145,1,0,0,1
99.0,122,0,1,0,1
19.7,105,1,0,0,1
179.0,98,1,0,0,1
178.1,64,1,0,0,1
62.5,112,0,1,0,1
172.2,32,1,0,1,0
113.5,121,0,1,0,1
71.3,157,1,0,1,0
20.5,15,1,0,1,0
69.8,92,0,1,0,1
147.7,177,1,0,1,0
149.1,157,1,0,1,0
105.8,36,0,1,1,0
168.8,108,0,1,0,1
105.4,166,0,1,1,0
105.9,92,0,1,1,0
145.7,99,0,1,0,1
171.1,173,0,1,1,0
176.1,11,1,0,1,0
165.1,165,1,0,0,1
178.8,153,1,0,0,1
170.3,151,0,1,1,0
144.3,103,0,1,0,1
24.9,105,1,0,0,1
78.1,0,0,1,1,0
141.8,15,1,0,1,0
77.9,13,0,1,1,0
52.1,89,1,0,0,1
