alpha,beta,Xalpha,Yalpha,Xbeta,Ybeta
135.2,153,0,1,0,1
77.3,0,1,0,0,1
143.2,11,0,1,1,0
133.0,53,0,1,1,0
63.5,18,0,1,1,0
173.6,141,1,0,0,1
78.6,177,0,1,1,0
109.8,168,0,1,0,1
160.4,3,0,1,1,0
174.9,110,1,0,0,1
97.9,72,0,1,0,1
118.1,46,0,1,1,0
34.5,60,1,0,1,0
38.1,122,1,0,0,1
59.5,45,0,1,1,0
22.5,30,1,0,1,0
75.9,108,1,0,0,1
170.8,144,1,0,0,1
149.2,116,0,1,0,1
11.8,157,0,1,0,1
38.1,173,1,0,1,0
44.4,175,1,0,1,0
143.9,57,0,1,0,1
159.4,170,0,1,1,0
164.0,137,0,1,0,1
147.1,110,0,1,0,1
157.1,77,0,1,1,0
153.9,118,0,1,0,1
58.3,45,1,0,1,0
120.8,152,0,1,1,0
56.6,133,1,0,0,1
146.4,45,0,1,1,0
60.9,54,1,0,1,0
111.0,32,0,1,1,0
112.4,43,0,1,1,0
104.7,29,0,1,1,0
118.6,112,0,1,0,1
21.7,165,1,0,0,1
115.4,173,0,1,1,0
43.0,160,1,0,0,1
151.1,120,0,1,0,1
168.6,107,0,1,0,1
37.3,62,1,0,1,0
114.4,20,0,1,1,0
69.9,27,1,0,1,0
116.3,177,0,1,1,0
97.0,15,0,1,0,1
102.9,85,0,1,1,0
88.2,168,0,1,1,0
160.3,179,0,1,1,0
127.9,10,0,1,1,0
144.0,178,0,1,0,1
70.3,113,1,0,0,1
93.4,82,0,1,1,0
61.5,15,0,1,1,0
93.2,126,1,0,0,1
131.6,3,0,1,1,0
85.5,17,1,0,1,0
133.0,151,0,1,0,1
20.6,75,1,0,0,1
45.2,48,1,0,1,0
84.8,49,0,1,1,0
79.7,142,0,1,1,0
165.4,148,0,1,0,1
150.2,83,0,1,0,1
78.4,178,1,0,0,1
31.6,44,1,0,1,0
12.7,57,1,0,1,0
78.6,44,1,0,1,0
92.8,127,0,1,0,1
58.7,156,0,1,1,0
163.2,145,1,0,0,1
154.8,79,0,1,1,0
149.8,3,0,1,1,0
84.9,155,1,0,0,1
65.0,21,1,0,1,0
55.2,79,0,1,1,0
42.0,115,1,0,0,1
118.2,157,0,1,0,1
153.2,164,0,1,0,1
147.1,8,1,0,0,1
9.0,61,1,0,1,0
67.6,69,1,0,1,0
95.9,99,1,0,0,1
42.6,53,1,0,1,0
94.2,159,0,1,0,1
152.0,144,0,1,0,1
136.9,108,1,0,0,1
84.8,171,1,0,0,1
77.5,108,0,1,0,1
72.9,140,0,1,1,0
129.3,157,0,1,0,1
166.0,103,0,1,0,1
16.1,20,1,0,1,0
2.6,17,1,0,1,0
101.4,130,0,1,0,1
96.9,64,0,1,0,1
169.6,166,1,0,1,0
123.6,36,0,1,1,0
93.1,64,1,0,1,0
151.4,55,1,0,1,0
119.9,75,0,1,0,1
41.7,164,1,0,0,1
179.1,42,0,1,1,0
149.8,12,0,1,1,0
145.4,50,0,1,1,0
177.7,54,0,1,1,0
111.5,30,0,1,1,0
57.4,55,1,0,1,0
161.2,19,1,0,1,0
143.7,134,1,0,0,1
161.7,42,0,1,1,0
152.8,83,0,1,1,0
176.9,167,0,1,0,1
127.0,114,0,1,0,1
68.3,91,1,0,1,0
152.4,2,0,1,1,0
70.3,8,0,1,1,0
50.6,85,1,0,0,1
86.7,72,1,0,1,0
76.1,86,0,1,0,1
89.0,135,1,0,0,1
7.2,55,1,0,1,0
118.5,34,0,1,1,0
58.1,83,0,1,0,1
175.8,153,1,0,0,1
74.9,7,1,0,0,1
0.0,87,1,0,0,1
6.7,32,1,0,1,0
136.5,12,0,1,1,0
6.5,6,1,0,0,1
2.7,47,1,0,1,0
80.0,78,0,1,0,1
48.9,141,1,0,0,1
71.2,102,1,0,0,1
87.0,57,0,1,1,0
73.4,63,1,0,1,0
129.8,39,0,1,1,0
25.5,172,1,0,1,0
5.3,28,1,0,1,0
77.8,78,0,1,0,1
52.9,86,0,1,0,1
7.5,141,1,0,0,1
61.2,66,0,1,1,0
98.2,4,0,1,1,0
18.7,64,1,0,1,0
142.8,18,0,1,0,1
35.1,150,1,0,0,1
95.9,166,0,1,1,0
139.1,89,0,1,1,0
128.6,177,0,1,1,0
173.5,77,1,0,0,1
97.7,43,0,1,1,0
100.3,162,0,1,0,1
122.5,95,0,1,0,1
25.7,49,1,0,1,0
122.4,114,0,1,0,1
48.8,49,1,0,1,0
36.6,97,1,0,0,1
47.6,18,0,1,1,0
2.7,119,1,0,0,1
137.1,160,0,1,0,1
7.2,81,1,0,1,0
108.1,178,0,1,1,0
61.6,103,1,0,0,1
84.8,157,0,1,1,0
87.8,146,1,0,0,1
112.2,99,0,1,0,1
67.0,26,1,0,1,0
67.6,53,0,1,1,0
66.7,33,1,0,1,0
149.5,114,0,1,0,1
40.6,68,1,0,1,0
80.1,7,1,0,0,1
49.5,126,1,0,0,1
131.1,27,0,1,1,0
10.0,154,1,0,0,1
77.6,38,0,1,1,0
99.2,87,0,1,1,0
139.9,26,0,1,1,0
152.2,5,0,1,0,1
27.9,98,1,0,0,1
80.6,68,1,0,1,0
160.4,114,0,1,0,1
47.5,5,1,0,1,0
107.9,137,0,1,0,1
3.4,11,0,1,0,1
36.3,102,1,0,0,1
60.2,5,1,0,1,0
33.9,152,1,0,0,1
23.7,122,1,0,0,1
122.6,50,0,1,1,0
88.5,29,0,1,1,0
12.9,125,1,0,0,1
144.1,52,0,1,1,0
120.5,169,0,1,1,0
124.3,73,0,1,0,1
176.6,168,1,0,1,0
158.4,124,0,1,0,1
18.1,48,1,0,1,0
127.3,132,0,1,0,1
179.8,119,1,0,0,1
74.2,70,1,0,0,1
133.2,164,0,1,0,1
15.3,123,1,0,0,1
63.9,79,1,0,1,0
57.0,102,1,0,0,1
0.2,56,1,0,1,0
102.1,19,0,1,1,0
3.7,141,0,1,1,0
72.8,35,1,0,1,0
17.6,27,1,0,1,0
164.1,16,0,1,1,0
102.1,16,0,1,1,0
165.2,59,0,1,0,1
121.5,64,0,1,1,0
131.5,119,0,1,0,1
177.6,50,1,0,1,0
152.7,29,1,0,1,0
82.4,49,0,1,1,0
171.9,167,0,1,1,0
108.9,45,0,1,1,0
84.6,168,0,1,1,0
81.3,162,1,0,0,1
156.3,162,0,1,0,1
92.8,52,0,1,1,0
53.6,99,1,0,0,1
120.9,100,0,1,0,1
142.1,120,0,1,0,1
24.2,40,1,0,1,0
148.4,66,1,0,1,0
92.5,52,0,1,1,0
155.3,119,1,0,0,1
82.3,86,0,1,0,1
175.2,93,1,0,0,1
174.0,81,1,0,1,0
66.1,97,1,0,0,1
165.7,60,1,0,1,0
171.9,179,1,0,1,0
128.0,81,0,1,0,1
135.0,139,0,1,0,1
73.2,168,0,1,0,1
86.7,111,0,1,0,1
119.0,105,0,1,0,1
138.9,21,0,1,1,0
13.1,32,1,0,1,0
15.6,33,1,0,1,0
112.7,51,0,1,1,0
27.9,92,1,0,1,0
27.7,11,1,0,1,0
116.9,126,0,1,0,1
122.7,155,0,1,0,1
139.5,47,0,1,1,0
66.4,53,1,0,0,1
26.4,10,1,0,1,0
147.2,17,0,1,1,0
171.5,91,0,1,0,1
26.2,110,1,0,0,1
126.1,107,0,1,0,1
132.5,88,0,1,0,1
159.3,4,0,1,1,0
87.8,14,1,0,1,0
103.1,163,0,1,1,0
124.0,19,0,1,1,0
113.9,23,0,1,1,0
89.8,137,0,1,0,1
157.9,129,1,0,0,1
154.9,93,0,1,0,1
117.7,43,0,1,1,0
116.2,48,0,1,1,0
25.4,121,1,0,0,1
46.1,11,1,0,1,0
128.1,43,0,1,1,0
10.3,1,1,0,1,0
129.4,132,0,1,0,1
148.7,24,0,1,1,0
126.7,35,0,1,1,0
84.1,66,1,0,1,0
55.0,100,0,1,0,1
126.3,66,0,1,1,0
22.5,46,1,0,1,0
110.0,134,0,1,0,1
41.0,12,1,0,1,0
158.9,30,1,0,1,0
41.1,156,1,0,1,0
60.2,170,0,1,0,1
91.0,112,0,1,0,1
157.9,136,0,1,0,1
72.7,136,1,0,0,1
131.4,176,0,1,1,0
153.3,104,1,0,0,1
52.0,178,1,0,1,0
45.0,85,1,0,1,0
39.1,170,1,0,1,0
163.6,28,0,1,1,0
89.5,36,0,1,1,0
91.2,63,0,1,1,0
6.9,166,1,0,1,0
177.9,128,1,0,0,1
71.2,58,1,0,1,0
3.3,36,1,0,1,0
58.1,42,1,0,1,0
27.6,24,1,0,1,0
170.5,26,1,0,1,0
19.5,3,1,0,1,0
109.2,149,0,1,0,1
73.6,59,1,0,1,0
97.5,74,0,1,1,0
29.5,146,1,0,0,1
123.8,5,0,1,1,0
65.2,55,0,1,1,0
39.4,18,1,0,1,0
83.6,178,0,1,1,0
76.1,37,0,1,1,0
38.1,9,1,0,1,0
32.8,49,1,0,1,0
69.7,174,0,1,0,1
152.6,52,0,1,1,0
133.8,31,0,1,1,0
13.3,56,1,0,1,0
99.3,139,0,1,0,1
126.2,154,0,1,0,1
165.4,29,1,0,1,0
128.2,146,0,1,1,0
154.5,45,0,1,1,0
45.9,116,1,0,0,1
179.1,69,0,1,1,0
123.8,147,0,1,0,1
14.0,3,1,0,1,0
16.9,160,1,0,0,1
91.1,34,1,0,1,0
9.1,112,0,1,0,1
124.7,64,0,1,0,1
45.3,165,1,0,1,0
109.9,21,0,1,1,0
34.3,137,1,0,0,1
17.7,120,1,0,0,1
127.4,10,0,1,0,1
135.5,41,0,1,1,0
54.8,145,1,0,1,0
121.8,12,0,1,1,0
78.4,107,0,1,0,1
54.9,80,0,1,0,1
131.3,126,0,1,0,1
100.3,43,1,0,1,0
87.3,140,0,1,1,0
163.1,159,0,1,0,1
158.4,106,0,1,0,1
76.9,40,1,0,1,0
121.7,98,0,1,0,1
168.2,22,1,0,1,0
16.2,12,1,0,1,0
136.1,129,1,0,0,1
90.7,105,0,1,0,1
47.6,1,1,0,1,0
138.1,44,0,1,1,0
111.0,6,0,1,0,1
148.7,46,0,1,1,0
93.1,137,0,1,0,1
138.7,71,0,1,1,0
116.6,18,0,1,1,0
108.8,120,0,1,0,1
54.8,125,1,0,0,1
123.2,103,0,1,0,1
65.8,89,0,1,1,0
99.3,93,1,0,0,1
155.4,41,1,0,1,0
55.1,124,0,1,0,1
57.1,20,0,1,1,0
154.8,119,0,1,0,1
34.9,128,1,0,0,1
98.0,58,1,0,1,0
68.1,14,1,0,1,0
30.3,25,1,0,1,0
16.3,21,1,0,1,0
0.0,135,1,0,0,1
23.8,1,1,0,1,0
5.2,135,1,0,0,1
47.4,51,1,0,1,0
156.1,141,1,0,0,1
122.1,35,0,1,1,0
18.1,108,1,0,0,1
11.7,84,1,0,1,0
74.8,75,0,1,1,0
34.1,130,1,0,0,1
28.3,62,1,0,1,0
129.5,59,0,1,0,1
168.4,156,1,0,0,1
62.5,106,1,0,0,1
92.0,65,0,1,1,0
157.4,12,0,1,1,0
64.2,89,1,0,1,0
150.5,70,0,1,1,0
50.5,92,1,0,0,1
172.6,79,1,0,0,1
100.3,102,0,1,0,1
120.9,51,0,1,1,0
155.0,107,0,1,0,1
127.1,110,0,1,0,1
176.8,176,1,0,1,0
5.5,69,1,0,1,0
80.2,140,0,1,0,1
131.1,34,0,1,1,0
132.9,175,0,1,1,0
149.7,129,0,1,0,1
15.2,143,1,0,0,1
165.5,73,0,1,1,0
80.3,28,1,0,1,0
77.0,166,0,1,0,1
137.9,9,0,1,1,0
117.1,134,0,1,0,1
18.5,62,1,0,1,0
8.4,10,1,0,1,0
63.6,29,1,0,1,0
115.1,16,0,1,1,0
24.9,131,1,0,0,1
54.4,66,1,0,1,0
14.6,2,1,0,0,1
107.0,87,0,1,0,1
24.4,52,1,0,1,0
65.3,121,0,1,0,1
107.5,19,0,1,1,0
154.3,28,0,1,1,0
141.4,87,0,1,0,1
42.8,49,1,0,1,0
142.2,114,0,1,0,1
45.5,134,1,0,0,1
177.3,168,1,0,1,0
10.2,7,1,0,1,0
53.6,63,1,0,0,1
19.7,6,1,0,1,0
34.6,73,1,0,1,0
134.4,8,0,1,1,0
5.5,130,1,0,0,1
66.4,170,1,0,1,0
150.4,85,0,1,0,1
104.9,58,0,1,0,1
14.2,35,1,0,1,0
48.5,96,1,0,0,1
169.4,17,1,0,1,0
72.5,173,0,1,1,0
133.6,110,0,1,0,1
125.3,135,0,1,0,1
73.7,137,0,1,0,1
67.5,153,1,0,0,1
104.9,36,0,1,1,0
107.2,66,0,1,0,1
96.1,113,0,1,0,1
153.8,80,0,1,0,1
120.7,2,0,1,0,1
10.5,37,1,0,1,0
130.7,24,0,1,1,0
178.2,26,1,0,0,1
26.0,147,1,0,0,1
96.9,17,1,0,0,1
121.4,103,0,1,0,1
109.9,122,0,1,0,1
178.3,172,1,0,0,1
154.0,178,1,0,1,0
83.5,162,0,1,0,1
160.9,2,0,1,1,0
15.5,145,1,0,0,1
47.4,55,1,0,1,0
32.9,21,1,0,1,0
94.9,59,0,1,1,0
151.3,149,0,1,0,1
104.0,65,0,1,1,0
100.3,69,0,1,1,0
96.1,87,1,0,0,1
18.1,19,1,0,1,0
170.6,76,1,0,1,0
10.9,120,1,0,0,1
5.2,134,1,0,0,1
142.2,113,0,1,0,1
90.5,173,0,1,1,0
34.6,158,1,0,0,1
174.4,142,0,1,0,1
19.2,42,1,0,0,1
80.1,63,0,1,0,1
174.6,121,1,0,0,1
96.2,154,0,1,0,1
36.5,135,1,0,0,1
46.4,72,1,0,0,1
140.0,87,0,1,1,0
128.2,105,0,1,0,1
165.6,29,0,1,1,0
136.5,130,0,1,0,1
32.8,125,1,0,0,1
169.8,155,1,0,1,0
134.6,171,0,1,1,0
89.9,108,0,1,0,1
96.9,41,0,1,1,0
32.5,159,1,0,0,1
109.1,176,0,1,1,0
166.1,109,1,0,0,1
43.9,28,1,0,1,0
58.5,173,1,0,0,1
27.3,4,1,0,1,0
106.2,56,1,0,1,0
43.5,162,1,0,0,1
86.6,172,0,1,1,0
33.0,46,1,0,1,0
42.1,134,1,0,0,1
23.7,136,1,0,0,1
5.1,89,1,0,0,1
67.5,9,0,1,1,0
145.4,176,0,1,1,0
169.3,12,1,0,0,1
178.7,172,0,1,1,0
0.5,30,1,0,1,0
50.5,149,1,0,1,0
128.1,120,0,1,0,1
168.4,69,0,1,1,0
2.8,84,0,1,0,1
90.3,36,0,1,1,0
158.7,106,0,1,0,1
132.4,109,0,1,0,1
82.1,20,0,1,0,1
144.2,57,1,0,1,0
175.4,18,1,0,1,0
164.8,158,0,1,0,1
43.0,179,1,0,1,0
76.6,55,1,0,1,0
110.9,40,0,1,1,0
89.4,92,0,1,1,0
144.4,94,0,1,0,1
69.7,3,1,0,1,0
49.7,165,1,0,0,1
125.3,95,0,1,0,1
155.7,158,0,1,1,0
15.7,53,1,0,1,0
59.8,159,1,0,0,1
104.2,16,0,1,1,0
97.4,31,0,1,1,0
109.2,30,0,1,1,0
11.2,83,1,0,0,1
113.4,17,0,1,1,0
64.4,12,0,1,1,0
67.2,42,0,1,1,0
41.9,8,1,0,1,0
161.6,55,0,1,1,0
162.3,31,1,0,1,0
72.6,147,1,0,0,1
96.6,95,0,1,0,1
168.8,37,1,0,1,0
52.1,71,1,0,1,0
94.3,103,1,0,0,1
88.6,18,0,1,1,0
149.6,91,1,0,0,1
113.7,72,0,1,0,1
43.8,124,1,0,0,1
97.1,96,0,1,1,0
94.3,101,0,1,1,0
91.8,40,0,1,1,0
122.0,39,0,1,1,0
87.7,21,0,1,1,0
8.8,119,1,0,0,1
3.0,107,0,1,0,1
23.2,83,1,0,0,1
79.7,57,1,0,1,0
128.7,91,0,1,0,1
62.6,131,0,1,0,1
48.9,134,0,1,0,1
16.5,153,1,0,0,1
38.4,79,1,0,1,0
57.9,64,1,0,1,0
64.1,50,1,0,1,0
120.8,43,0,1,1,0
50.6,178,1,0,1,0
121.9,46,0,1,1,0
75.2,11,0,1,1,0
17.2,42,1,0,1,0
35.5,141,1,0,0,1
106.7,177,0,1,1,0
50.0,96,1,0,0,1
52.4,53,1,0,1,0
111.2,39,0,1,1,0
8.2,75,1,0,1,0
41.3,154,1,0,0,1
177.4,146,1,0,0,1
106.6,3,0,1,0,1
77.6,23,1,0,1,0
139.0,27,0,1,1,0
104.5,84,0,1,1,0
32.6,0,1,0,1,0
79.4,138,1,0,0,1
87.8,103,1,0,0,1
38.8,4,1,0,1,0
8.4,175,0,1,1,0
179.2,85,1,0,0,1
88.1,165,1,0,0,1
37.2,146,1,0,0,1
132.7,40,0,1,1,0
6.0,79,1,0,0,1
54.6,29,0,1,1,0
77.8,47,0,1,1,0
43.8,142,1,0,0,1
171.9,146,1,0,0,1
148.4,130,0,1,0,1
66.8,126,1,0,0,1
121.2,158,0,1,0,1
88.3,96,1,0,0,1
62.3,70,0,1,1,0
5.9,35,1,0,1,0
0.9,71,1,0,1,0
74.6,18,1,0,1,0
14.0,50,1,0,1,0
9.5,146,0,1,0,1
163.8,54,1,0,1,0
20.5,95,1,0,1,0
99.6,56,0,1,1,0
57.1,109,1,0,0,1
97.7,121,0,1,0,1
134.8,106,0,1,0,1
101.8,70,0,1,1,0
141.5,81,0,1,0,1
60.5,164,1,0,1,0
42.0,8,1,0,1,0
90.8,49,0,1,1,0
40.5,119,1,0,0,1
19.6,76,1,0,0,1
85.2,129,0,1,0,1
40.0,24,1,0,1,0
115.6,164,0,1,0,1
117.4,41,0,1,1,0
8.4,40,1,0,1,0
33.8,7,1,0,1,0
68.6,178,1,0,0,1
64.6,36,1,0,1,0
151.5,171,0,1,0,1
166.8,41,1,0,1,0
127.7,170,0,1,1,0
161.0,176,1,0,1,0
16.5,64,1,0,1,0
39.2,131,1,0,0,1
117.3,66,0,1,1,0
179.9,22,1,0,1,0
80.5,44,1,0,1,0
174.3,133,1,0,0,1
39.5,153,1,0,0,1
125.4,167,0,1,1,0
31.4,104,1,0,0,1
135.2,9,0,1,1,0
130.4,131,0,1,0,1
34.6,34,1,0,1,0
76.8,7,1,0,1,0
126.4,83,0,1,1,0
125.0,114,0,1,0,1
31.0,43,1,0,1,0
157.7,68,1,0,0,1
62.9,6,1,0,1,0
63.9,111,1,0,0,1
146.4,33,1,0,1,0
103.8,131,0,1,0,1
35.8,115,1,0,0,1
166.4,108,1,0,0,1
105.7,28,0,1,1,0
95.5,111,1,0,0,1
36.0,48,1,0,0,1
175.6,75,1,0,1,0
7.9,83,0,1,1,0
11.3,15,1,0,1,0
148.1,106,0,1,0,1
175.1,124,0,1,0,1
177.6,163,1,0,1,0
79.0,81,0,1,0,1
26.9,138,1,0,0,1
68.3,77,1,0,0,1
32.2,106,1,0,0,1
137.9,58,0,1,1,0
123.7,169,0,1,0,1
119.2,178,0,1,0,1
144.0,116,1,0,0,1
5.0,50,1,0,1,0
41.6,122,1,0,0,1
40.6,91,1,0,0,1
118.6,97,0,1,1,0
24.4,65,1,0,1,0
130.8,55,0,1,1,0
86.3,172,0,1,1,0
48.1,166,1,0,1,0
165.7,37,1,0,1,0
42.6,109,1,0,0,1
85.7,48,1,0,1,0
51.8,177,1,0,0,1
100.0,77,1,0,1,0
19.9,31,1,0,1,0
163.3,46,1,0,1,0
169.4,106,0,1,0,1
177.4,85,1,0,1,0
157.9,91,0,1,0,1
20.5,24,1,0,1,0
97.5,0,0,1,1,0
147.8,1,0,1,0,1
0.8,119,1,0,0,1
175.2,23,1,0,1,0
134.3,49,0,1,1,0
137.9,0,0,1,1,0
171.7,142,0,1,0,1
101.2,86,0,1,0,1
6.8,41,1,0,1,0
11.1,121,1,0,0,1
169.4,108,1,0,0,1
144.8,34,0,1,1,0
131.3,127,0,1,0,1
104.0,58,0,1,1,0
27.1,49,1,0,0,1
152.3,125,0,1,0,1
48.2,153,1,0,1,0
142.3,15,0,1,1,0
161.7,33,0,1,1,0
98.0,89,0,1,0,1
154.4,104,1,0,0,1
133.4,144,0,1,0,1
139.9,156,0,1,0,1
174.0,167,1,0,1,0
91.7,131,1,0,0,1
131.6,34,0,1,1,0
62.8,100,1,0,0,1
0.8,56,1,0,1,0
17.1,175,1,0,1,0
22.7,0,1,0,0,1
82.3,172,0,1,1,0
7.8,72,1,0,0,1
140.8,119,0,1,0,1
28.1,80,1,0,1,0
162.4,21,0,1,0,1
40.9,96,1,0,1,0
94.9,150,0,1,0,1
120.7,84,0,1,0,1
161.3,26,1,0,1,0
146.9,75,0,1,0,1
145.0,67,0,1,0,1
84.8,28,0,1,1,0
18.4,108,1,0,0,1
82.4,83,0,1,1,0
23.3,101,1,0,0,1
146.2,160,0,1,0,1
87.7,131,1,0,1,0
95.3,170,0,1,0,1
178.4,43,0,1,0,1
58.9,32,1,0,1,0
114.9,142,0,1,0,1
86.3,173,1,0,1,0
145.1,24,0,1,1,0
176.5,102,1,0,1,0
115.9,159,0,1,1,0
38.3,132,1,0,0,1
77.6,109,0,1,0,1
96.8,83,0,1,0,1
178.4,57,0,1,1,0
94.3,150,0,1,0,1
61.7,159,1,0,0,1
66.0,50,0,1,0,1
89.9,33,0,1,1,0
7.4,14,1,0,1,0
31.4,105,1,0,0,1
71.6,23,1,0,1,0
175.7,112,1,0,0,1
101.6,151,0,1,0,1
162.2,64,1,0,1,0
158.3,86,0,1,0,1
60.9,174,0,1,0,1
87.1,177,0,1,0,1
179.2,58,1,0,1,0
132.1,31,0,1,1,0
105.0,37,0,1,1,0
54.4,17,1,0,1,0
155.1,81,1,0,0,1
123.7,148,0,1,0,1
70.9,6,1,0,1,0
28.3,38,1,0,1,0
110.1,30,0,1,1,0
105.9,171,0,1,0,1
40.9,67,0,1,1,0
54.5,31,1,0,1,0
2.3,140,1,0,0,1
84.1,150,0,1,0,1
145.4,135,0,1,0,1
155.3,32,1,0,1,0
92.5,50,0,1,1,0
0.6,55,1,0,1,0
179.2,65,1,0,1,0
109.3,167,0,1,1,0
49.0,21,1,0,1,0
87.5,137,1,0,1,0
27.2,134,1,0,0,1
89.0,67,0,1,1,0
122.5,121,0,1,0,1
119.4,17,0,1,1,0
7.4,178,0,1,0,1
75.9,167,0,1,1,0
70.3,33,1,0,1,0
87.8,12,1,0,1,0
161.8,59,0,1,1,0
172.9,161,1,0,1,0
49.1,118,1,0,0,1
58.9,127,1,0,0,1
73.8,23,0,1,1,0
50.3,46,1,0,1,0
24.8,147,1,0,0,1
12.6,13,1,0,1,0
78.3,90,1,0,1,0
158.2,62,0,1,1,0
83.5,139,0,1,0,1
74.5,144,0,1,0,1
26.6,47,1,0,1,0
158.2,24,1,0,1,0
117.0,164,0,1,1,0
37.0,84,1,0,0,1
114.8,80,0,1,0,1
76.5,88,0,1,1,0
179.2,171,1,0,0,1
38.8,50,1,0,1,0
67.2,166,1,0,0,1
99.6,94,0,1,0,1
123.7,58,0,1,0,1
125.8,145,0,1,0,1
9.8,54,1,0,1,0
14.7,5,1,0,1,0
1.3,111,1,0,0,1
12.5,51,1,0,1,0
32.1,29,1,0,1,0
72.6,66,1,0,1,0
54.3,93,1,0,0,1
110.9,54,0,1,0,1
126.0,38,0,1,1,0
123.0,0,0,1,1,0
65.4,49,1,0,0,1
50.9,10,0,1,1,0
70.1,105,1,0,0,1
125.5,161,0,1,1,0
1.4,88,1,0,0,1
9.6,56,0,1,1,0
32.1,109,1,0,0,1
23.4,120,1,0,0,1
109.7,96,0,1,1,0
6.4,58,1,0,0,1
147.4,20,0,1,1,0
124.7,121,0,1,0,1
117.9,65,0,1,0,1
159.8,154,0,1,0,1
60.3,6,1,0,0,1
155.3,94,0,1,0,1
77.2,100,0,1,0,1
103.8,173,0,1,1,0
119.9,121,0,1,0,1
12.1,45,1,0,1,0
139.1,79,0,1,1,0
168.2,47,0,1,1,0
72.8,51,1,0,1,0
116.4,121,0,1,0,1
5.3,100,1,0,0,1
76.5,3,0,1,1,0
121.1,159,0,1,0,1
45.2,128,1,0,0,1
34.5,161,1,0,0,1
114.4,94,0,1,0,1
53.6,117,0,1,0,1
61.7,84,1,0,0,1
56.8,165,1,0,1,0
148.4,0,0,1,1,0
8.1,25,0,1,1,0
15.1,12,0,1,1,0
148.0,95,0,1,1,0
101.7,107,0,1,0,1
155.4,77,0,1,1,0
113.2,123,0,1,0,1
62.2,55,0,1,1,0
137.6,53,1,0,0,1
167.5,178,0,1,1,0
78.3,47,1,0,1,0
57.8,42,1,0,1,0
139.9,111,0,1,0,1
119.9,14,0,1,0,1
12.4,51,1,0,1,0
125.6,148,0,1,0,1
127.9,134,0,1,0,1
15.2,164,1,0,0,1
65.1,166,0,1,0,1
131.1,143,0,1,0,1
114.5,31,0,1,1,0
101.6,0,0,1,1,0
146.8,45,1,0,1,0
93.0,178,0,1,1,0
160.1,125,1,0,0,1
21.6,28,1,0,1,0
64.6,0,1,0,1,0
149.1,166,1,0,0,1
1.1,101,1,0,0,1
1.0,51,1,0,1,0
88.4,125,0,1,0,1
177.0,29,0,1,1,0
95.0,177,0,1,0,1
133.9,83,0,1,0,1
49.8,154,1,0,0,1
9.4,37,1,0,1,0
95.9,100,0,1,0,1
103.9,69,0,1,1,0
137.9,93,1,0,0,1
141.5,40,1,0,1,0
132.7,93,0,1,1,0
105.1,60,0,1,1,0
134.0,102,0,1,0,1
2.0,110,1,0,0,1
17.1,35,1,0,1,0
95.6,57,0,1,1,0
103.0,76,0,1,0,1
71.5,50,0,1,1,0
15.8,17,1,0,1,0
20.4,122,1,0,0,1
16.1,98,1,0,0,1
95.0,77,0,1,0,1
174.1,122,1,0,0,1
152.8,96,0,1,0,1
23.4,131,1,0,0,1
85.2,23,0,1,1,0
30.3,115,1,0,0,1
173.2,55,1,0,0,1
114.0,41,0,1,1,0
96.7,128,0,1,0,1
61.6,3,0,1,1,0
50.6,91,1,0,0,1
71.6,142,1,0,0,1
150.5,129,0,1,0,1
132.4,131,0,1,0,1
33.5,78,1,0,1,0
59.7,22,1,0,1,0
42.1,177,0,1,1,0
36.8,60,1,0,1,0
162.4,46,1,0,1,0
145.2,88,1,0,0,1
140.4,137,0,1,0,1
26.8,132,1,0,0,1
119.9,9,0,1,1,0
99.3,106,0,1,0,1
61.5,158,0,1,0,1
74.5,7,0,1,1,0
29.2,49,1,0,1,0
168.9,90,1,0,0,1
90.4,26,0,1,1,0
37.7,15,1,0,1,0
57.1,35,1,0,1,0
26.2,148,1,0,0,1
136.7,155,0,1,1,0
18.7,47,1,0,1,0
122.1,62,0,1,1,0
53.5,112,0,1,0,1
43.2,111,1,0,0,1
160.5,133,0,1,0,1
154.2,18,1,0,1,0
27.3,54,1,0,1,0
76.2,77,0,1,0,1
43.9,98,1,0,0,1
148.3,71,0,1,0,1
53.3,61,1,0,1,0
122.1,154,0,1,0,1
172.3,130,1,0,0,1
95.6,121,0,1,0,1
70.0,84,1,0,0,1
105.4,16,0,1,1,0
59.4,12,1,0,1,0
111.3,18,0,1,1,0
106.8,38,0,1,1,0
24.7,21,1,0,1,0
154.6,130,0,1,0,1
131.1,127,0,1,0,1
64.9,22,1,0,1,0
19.4,167,1,0,1,0
108.2,80,0,1,1,0
87.1,110,0,1,0,1
161.6,37,0,1,1,0
2.4,24,0,1,1,0
64.8,142,1,0,0,1
146.2,177,1,0,1,0
163.3,32,1,0,1,0
97.8,179,0,1,0,1
130.1,88,0,1,0,1
59.4,79,1,0,1,0
113.2,92,0,1,0,1
35.6,106,1,0,0,1
87.5,89,1,0,0,1
75.3,38,0,1,1,0
127.6,134,0,1,0,1
149.9,65,0,1,1,0
172.6,50,0,1,1,0
74.2,139,0,1,0,1
178.2,159,1,0,1,0
165.3,19,0,1,1,0
156.3,164,0,1,0,1
7.5,26,1,0,1,0
117.0,38,0,1,1,0
7.5,0,1,0,1,0
132.9,16,0,1,0,1
29.7,94,1,0,1,0
78.5,15,0,1,1,0
120.6,27,0,1,1,0
